grid_id,lat_center,lon_center,lat_min,lat_max,lon_min,lon_max
530,7.125,79.625,7.0,7.25,79.5,79.75
531,7.125,79.875,7.0,7.25,79.75,80.0
532,7.125,80.125,7.0,7.25,80.0,80.25
533,7.125,80.375,7.0,7.25,80.25,80.5
534,7.125,80.625,7.0,7.25,80.5,80.75
535,7.125,80.875,7.0,7.25,80.75,81.0
536,7.125,81.125,7.0,7.25,81.0,81.25
537,7.125,81.375,7.0,7.25,81.25,81.5
538,7.125,81.625,7.0,7.25,81.5,81.75
539,7.125,81.875,7.0,7.25,81.75,82.0
540,7.125,82.125,7.0,7.25,82.0,82.25
541,7.125,82.375,7.0,7.25,82.25,82.5
542,7.125,82.625,7.0,7.25,82.5,82.75
543,7.125,82.875,7.0,7.25,82.75,83.0
544,7.125,83.125,7.0,7.25,83.0,83.25
545,7.125,83.375,7.0,7.25,83.25,83.5
546,7.125,83.625,7.0,7.25,83.5,83.75
547,7.125,83.875,7.0,7.25,83.75,84.0
548,7.125,84.125,7.0,7.25,84.0,84.25
549,7.125,84.375,7.0,7.25,84.25,84.5
550,7.125,84.625,7.0,7.25,84.5,84.75
551,7.125,84.875,7.0,7.25,84.75,85.0
552,7.125,85.125,7.0,7.25,85.0,85.25
553,7.125,85.375,7.0,7.25,85.25,85.5
554,7.125,85.625,7.0,7.25,85.5,85.75
555,7.125,85.875,7.0,7.25,85.75,86.0
556,7.125,86.125,7.0,7.25,86.0,86.25
557,7.125,86.375,7.0,7.25,86.25,86.5
558,7.125,86.625,7.0,7.25,86.5,86.75
559,7.125,86.875,7.0,7.25,86.75,87.0
560,7.125,87.125,7.0,7.25,87.0,87.25
561,7.125,87.375,7.0,7.25,87.25,87.5
562,7.125,87.625,7.0,7.25,87.5,87.75
563,7.125,87.875,7.0,7.25,87.75,88.0
564,7.125,88.125,7.0,7.25,88.0,88.25
565,7.125,88.375,7.0,7.25,88.25,88.5
566,7.125,88.625,7.0,7.25,88.5,88.75
567,7.125,88.875,7.0,7.25,88.75,89.0
568,7.125,89.125,7.0,7.25,89.0,89.25
569,7.125,89.375,7.0,7.25,89.25,89.5
570,7.125,89.625,7.0,7.25,89.5,89.75
571,7.125,89.875,7.0,7.25,89.75,90.0
572,7.125,90.125,7.0,7.25,90.0,90.25
573,7.125,90.375,7.0,7.25,90.25,90.5
574,7.125,90.625,7.0,7.25,90.5,90.75
575,7.125,90.875,7.0,7.25,90.75,91.0
576,7.125,91.125,7.0,7.25,91.0,91.25
577,7.125,91.375,7.0,7.25,91.25,91.5
578,7.125,91.625,7.0,7.25,91.5,91.75
579,7.125,91.875,7.0,7.25,91.75,92.0
580,7.125,92.125,7.0,7.25,92.0,92.25
581,7.125,92.375,7.0,7.25,92.25,92.5
582,7.125,92.625,7.0,7.25,92.5,92.75
583,7.125,92.875,7.0,7.25,92.75,93.0
584,7.125,93.125,7.0,7.25,93.0,93.25
585,7.125,93.375,7.0,7.25,93.25,93.5
586,7.125,93.625,7.0,7.25,93.5,93.75
587,7.125,93.875,7.0,7.25,93.75,94.0
588,7.125,94.125,7.0,7.25,94.0,94.25
589,7.125,94.375,7.0,7.25,94.25,94.5
590,7.125,94.625,7.0,7.25,94.5,94.75
591,7.125,94.875,7.0,7.25,94.75,95.0
592,7.125,95.125,7.0,7.25,95.0,95.25
593,7.125,95.375,7.0,7.25,95.25,95.5
594,7.125,95.625,7.0,7.25,95.5,95.75
595,7.125,95.875,7.0,7.25,95.75,96.0
596,7.125,96.125,7.0,7.25,96.0,96.25
597,7.125,96.375,7.0,7.25,96.25,96.5
598,7.125,96.625,7.0,7.25,96.5,96.75
599,7.125,96.875,7.0,7.25,96.75,97.0
600,7.125,97.125,7.0,7.25,97.0,97.25
601,7.125,97.375,7.0,7.25,97.25,97.5
602,7.125,97.625,7.0,7.25,97.5,97.75
603,7.125,97.875,7.0,7.25,97.75,98.0
604,7.125,98.125,7.0,7.25,98.0,98.25
605,7.375,68.125,7.25,7.5,68.0,68.25
606,7.375,68.375,7.25,7.5,68.25,68.5
607,7.375,68.625,7.25,7.5,68.5,68.75
608,7.375,68.875,7.25,7.5,68.75,69.0
609,7.375,69.125,7.25,7.5,69.0,69.25
610,7.375,69.375,7.25,7.5,69.25,69.5
611,7.375,69.625,7.25,7.5,69.5,69.75
612,7.375,69.875,7.25,7.5,69.75,70.0
613,7.375,70.125,7.25,7.5,70.0,70.25
614,7.375,70.375,7.25,7.5,70.25,70.5
615,7.375,70.625,7.25,7.5,70.5,70.75
616,7.375,70.875,7.25,7.5,70.75,71.0
617,7.375,71.125,7.25,7.5,71.0,71.25
618,7.375,71.375,7.25,7.5,71.25,71.5
619,7.375,71.625,7.25,7.5,71.5,71.75
620,7.375,71.875,7.25,7.5,71.75,72.0
621,7.375,72.125,7.25,7.5,72.0,72.25
622,7.375,72.375,7.25,7.5,72.25,72.5
623,7.375,72.625,7.25,7.5,72.5,72.75
624,7.375,72.875,7.25,7.5,72.75,73.0
625,7.375,73.125,7.25,7.5,73.0,73.25
626,7.375,73.375,7.25,7.5,73.25,73.5
627,7.375,73.625,7.25,7.5,73.5,73.75
628,7.375,73.875,7.25,7.5,73.75,74.0
629,7.375,74.125,7.25,7.5,74.0,74.25
630,7.375,74.375,7.25,7.5,74.25,74.5
631,7.375,74.625,7.25,7.5,74.5,74.75
632,7.375,74.875,7.25,7.5,74.75,75.0
633,7.375,75.125,7.25,7.5,75.0,75.25
634,7.375,75.375,7.25,7.5,75.25,75.5
635,7.375,75.625,7.25,7.5,75.5,75.75
636,7.375,75.875,7.25,7.5,75.75,76.0
637,7.375,76.125,7.25,7.5,76.0,76.25
638,7.375,76.375,7.25,7.5,76.25,76.5
639,7.375,76.625,7.25,7.5,76.5,76.75
640,7.375,76.875,7.25,7.5,76.75,77.0
641,7.375,77.125,7.25,7.5,77.0,77.25
642,7.375,77.375,7.25,7.5,77.25,77.5
643,7.375,77.625,7.25,7.5,77.5,77.75
644,7.375,77.875,7.25,7.5,77.75,78.0
645,7.375,78.125,7.25,7.5,78.0,78.25
646,7.375,78.375,7.25,7.5,78.25,78.5
647,7.375,78.625,7.25,7.5,78.5,78.75
648,7.375,78.875,7.25,7.5,78.75,79.0
649,7.375,79.125,7.25,7.5,79.0,79.25
650,7.375,79.375,7.25,7.5,79.25,79.5
651,7.375,79.625,7.25,7.5,79.5,79.75
652,7.375,79.875,7.25,7.5,79.75,80.0
653,7.375,80.125,7.25,7.5,80.0,80.25
654,7.375,80.375,7.25,7.5,80.25,80.5
655,7.375,80.625,7.25,7.5,80.5,80.75
656,7.375,80.875,7.25,7.5,80.75,81.0
657,7.375,81.125,7.25,7.5,81.0,81.25
658,7.375,81.375,7.25,7.5,81.25,81.5
659,7.375,81.625,7.25,7.5,81.5,81.75
660,7.375,81.875,7.25,7.5,81.75,82.0
661,7.375,82.125,7.25,7.5,82.0,82.25
662,7.375,82.375,7.25,7.5,82.25,82.5
663,7.375,82.625,7.25,7.5,82.5,82.75
664,7.375,82.875,7.25,7.5,82.75,83.0
665,7.375,83.125,7.25,7.5,83.0,83.25
666,7.375,83.375,7.25,7.5,83.25,83.5
667,7.375,83.625,7.25,7.5,83.5,83.75
668,7.375,83.875,7.25,7.5,83.75,84.0
669,7.375,84.125,7.25,7.5,84.0,84.25
670,7.375,84.375,7.25,7.5,84.25,84.5
671,7.375,84.625,7.25,7.5,84.5,84.75
672,7.375,84.875,7.25,7.5,84.75,85.0
673,7.375,85.125,7.25,7.5,85.0,85.25
674,7.375,85.375,7.25,7.5,85.25,85.5
675,7.375,85.625,7.25,7.5,85.5,85.75
676,7.375,85.875,7.25,7.5,85.75,86.0
677,7.375,86.125,7.25,7.5,86.0,86.25
678,7.375,86.375,7.25,7.5,86.25,86.5
679,7.375,86.625,7.25,7.5,86.5,86.75
680,7.375,86.875,7.25,7.5,86.75,87.0
681,7.375,87.125,7.25,7.5,87.0,87.25
682,7.375,87.375,7.25,7.5,87.25,87.5
683,7.375,87.625,7.25,7.5,87.5,87.75
684,7.375,87.875,7.25,7.5,87.75,88.0
685,7.375,88.125,7.25,7.5,88.0,88.25
686,7.375,88.375,7.25,7.5,88.25,88.5
687,7.375,88.625,7.25,7.5,88.5,88.75
688,7.375,88.875,7.25,7.5,88.75,89.0
689,7.375,89.125,7.25,7.5,89.0,89.25
690,7.375,89.375,7.25,7.5,89.25,89.5
691,7.375,89.625,7.25,7.5,89.5,89.75
692,7.375,89.875,7.25,7.5,89.75,90.0
693,7.375,90.125,7.25,7.5,90.0,90.25
694,7.375,90.375,7.25,7.5,90.25,90.5
695,7.375,90.625,7.25,7.5,90.5,90.75
696,7.375,90.875,7.25,7.5,90.75,91.0
697,7.375,91.125,7.25,7.5,91.0,91.25
698,7.375,91.375,7.25,7.5,91.25,91.5
699,7.375,91.625,7.25,7.5,91.5,91.75
700,7.375,91.875,7.25,7.5,91.75,92.0
701,7.375,92.125,7.25,7.5,92.0,92.25
702,7.375,92.375,7.25,7.5,92.25,92.5
703,7.375,92.625,7.25,7.5,92.5,92.75
704,7.375,92.875,7.25,7.5,92.75,93.0
705,7.375,93.125,7.25,7.5,93.0,93.25
706,7.375,93.375,7.25,7.5,93.25,93.5
707,7.375,93.625,7.25,7.5,93.5,93.75
708,7.375,93.875,7.25,7.5,93.75,94.0
709,7.375,94.125,7.25,7.5,94.0,94.25
710,7.375,94.375,7.25,7.5,94.25,94.5
711,7.375,94.625,7.25,7.5,94.5,94.75
712,7.375,94.875,7.25,7.5,94.75,95.0
713,7.375,95.125,7.25,7.5,95.0,95.25
714,7.375,95.375,7.25,7.5,95.25,95.5
715,7.375,95.625,7.25,7.5,95.5,95.75
716,7.375,95.875,7.25,7.5,95.75,96.0
717,7.375,96.125,7.25,7.5,96.0,96.25
718,7.375,96.375,7.25,7.5,96.25,96.5
719,7.375,96.625,7.25,7.5,96.5,96.75
720,7.375,96.875,7.25,7.5,96.75,97.0
721,7.375,97.125,7.25,7.5,97.0,97.25
722,7.375,97.375,7.25,7.5,97.25,97.5
723,7.375,97.625,7.25,7.5,97.5,97.75
724,7.375,97.875,7.25,7.5,97.75,98.0
725,7.375,98.125,7.25,7.5,98.0,98.25
726,7.625,68.125,7.5,7.75,68.0,68.25
727,7.625,68.375,7.5,7.75,68.25,68.5
728,7.625,68.625,7.5,7.75,68.5,68.75
729,7.625,68.875,7.5,7.75,68.75,69.0
730,7.625,69.125,7.5,7.75,69.0,69.25
731,7.625,69.375,7.5,7.75,69.25,69.5
732,7.625,69.625,7.5,7.75,69.5,69.75
733,7.625,69.875,7.5,7.75,69.75,70.0
734,7.625,70.125,7.5,7.75,70.0,70.25
735,7.625,70.375,7.5,7.75,70.25,70.5
736,7.625,70.625,7.5,7.75,70.5,70.75
737,7.625,70.875,7.5,7.75,70.75,71.0
738,7.625,71.125,7.5,7.75,71.0,71.25
739,7.625,71.375,7.5,7.75,71.25,71.5
740,7.625,71.625,7.5,7.75,71.5,71.75
741,7.625,71.875,7.5,7.75,71.75,72.0
742,7.625,72.125,7.5,7.75,72.0,72.25
743,7.625,72.375,7.5,7.75,72.25,72.5
744,7.625,72.625,7.5,7.75,72.5,72.75
745,7.625,72.875,7.5,7.75,72.75,73.0
746,7.625,73.125,7.5,7.75,73.0,73.25
747,7.625,73.375,7.5,7.75,73.25,73.5
748,7.625,73.625,7.5,7.75,73.5,73.75
749,7.625,73.875,7.5,7.75,73.75,74.0
750,7.625,74.125,7.5,7.75,74.0,74.25
751,7.625,74.375,7.5,7.75,74.25,74.5
752,7.625,74.625,7.5,7.75,74.5,74.75
753,7.625,74.875,7.5,7.75,74.75,75.0
754,7.625,75.125,7.5,7.75,75.0,75.25
755,7.625,75.375,7.5,7.75,75.25,75.5
756,7.625,75.625,7.5,7.75,75.5,75.75
757,7.625,75.875,7.5,7.75,75.75,76.0
758,7.625,76.125,7.5,7.75,76.0,76.25
759,7.625,76.375,7.5,7.75,76.25,76.5
760,7.625,76.625,7.5,7.75,76.5,76.75
761,7.625,76.875,7.5,7.75,76.75,77.0
762,7.625,77.125,7.5,7.75,77.0,77.25
763,7.625,77.375,7.5,7.75,77.25,77.5
764,7.625,77.625,7.5,7.75,77.5,77.75
765,7.625,77.875,7.5,7.75,77.75,78.0
766,7.625,78.125,7.5,7.75,78.0,78.25
767,7.625,78.375,7.5,7.75,78.25,78.5
768,7.625,78.625,7.5,7.75,78.5,78.75
769,7.625,78.875,7.5,7.75,78.75,79.0
770,7.625,79.125,7.5,7.75,79.0,79.25
771,7.625,79.375,7.5,7.75,79.25,79.5
772,7.625,79.625,7.5,7.75,79.5,79.75
773,7.625,79.875,7.5,7.75,79.75,80.0
774,7.625,80.125,7.5,7.75,80.0,80.25
775,7.625,80.375,7.5,7.75,80.25,80.5
776,7.625,80.625,7.5,7.75,80.5,80.75
777,7.625,80.875,7.5,7.75,80.75,81.0
778,7.625,81.125,7.5,7.75,81.0,81.25
779,7.625,81.375,7.5,7.75,81.25,81.5
780,7.625,81.625,7.5,7.75,81.5,81.75
781,7.625,81.875,7.5,7.75,81.75,82.0
782,7.625,82.125,7.5,7.75,82.0,82.25
783,7.625,82.375,7.5,7.75,82.25,82.5
784,7.625,82.625,7.5,7.75,82.5,82.75
785,7.625,82.875,7.5,7.75,82.75,83.0
786,7.625,83.125,7.5,7.75,83.0,83.25
787,7.625,83.375,7.5,7.75,83.25,83.5
788,7.625,83.625,7.5,7.75,83.5,83.75
789,7.625,83.875,7.5,7.75,83.75,84.0
790,7.625,84.125,7.5,7.75,84.0,84.25
791,7.625,84.375,7.5,7.75,84.25,84.5
792,7.625,84.625,7.5,7.75,84.5,84.75
793,7.625,84.875,7.5,7.75,84.75,85.0
794,7.625,85.125,7.5,7.75,85.0,85.25
795,7.625,85.375,7.5,7.75,85.25,85.5
796,7.625,85.625,7.5,7.75,85.5,85.75
797,7.625,85.875,7.5,7.75,85.75,86.0
798,7.625,86.125,7.5,7.75,86.0,86.25
799,7.625,86.375,7.5,7.75,86.25,86.5
800,7.625,86.625,7.5,7.75,86.5,86.75
801,7.625,86.875,7.5,7.75,86.75,87.0
802,7.625,87.125,7.5,7.75,87.0,87.25
803,7.625,87.375,7.5,7.75,87.25,87.5
804,7.625,87.625,7.5,7.75,87.5,87.75
805,7.625,87.875,7.5,7.75,87.75,88.0
806,7.625,88.125,7.5,7.75,88.0,88.25
807,7.625,88.375,7.5,7.75,88.25,88.5
808,7.625,88.625,7.5,7.75,88.5,88.75
809,7.625,88.875,7.5,7.75,88.75,89.0
810,7.625,89.125,7.5,7.75,89.0,89.25
811,7.625,89.375,7.5,7.75,89.25,89.5
812,7.625,89.625,7.5,7.75,89.5,89.75
813,7.625,89.875,7.5,7.75,89.75,90.0
814,7.625,90.125,7.5,7.75,90.0,90.25
815,7.625,90.375,7.5,7.75,90.25,90.5
816,7.625,90.625,7.5,7.75,90.5,90.75
817,7.625,90.875,7.5,7.75,90.75,91.0
818,7.625,91.125,7.5,7.75,91.0,91.25
819,7.625,91.375,7.5,7.75,91.25,91.5
820,7.625,91.625,7.5,7.75,91.5,91.75
821,7.625,91.875,7.5,7.75,91.75,92.0
822,7.625,92.125,7.5,7.75,92.0,92.25
823,7.625,92.375,7.5,7.75,92.25,92.5
824,7.625,92.625,7.5,7.75,92.5,92.75
825,7.625,92.875,7.5,7.75,92.75,93.0
826,7.625,93.125,7.5,7.75,93.0,93.25
827,7.625,93.375,7.5,7.75,93.25,93.5
828,7.625,93.625,7.5,7.75,93.5,93.75
829,7.625,93.875,7.5,7.75,93.75,94.0
830,7.625,94.125,7.5,7.75,94.0,94.25
831,7.625,94.375,7.5,7.75,94.25,94.5
832,7.625,94.625,7.5,7.75,94.5,94.75
833,7.625,94.875,7.5,7.75,94.75,95.0
834,7.625,95.125,7.5,7.75,95.0,95.25
835,7.625,95.375,7.5,7.75,95.25,95.5
836,7.625,95.625,7.5,7.75,95.5,95.75
837,7.625,95.875,7.5,7.75,95.75,96.0
838,7.625,96.125,7.5,7.75,96.0,96.25
839,7.625,96.375,7.5,7.75,96.25,96.5
840,7.625,96.625,7.5,7.75,96.5,96.75
841,7.625,96.875,7.5,7.75,96.75,97.0
842,7.625,97.125,7.5,7.75,97.0,97.25
843,7.625,97.375,7.5,7.75,97.25,97.5
844,7.625,97.625,7.5,7.75,97.5,97.75
845,7.625,97.875,7.5,7.75,97.75,98.0
846,7.625,98.125,7.5,7.75,98.0,98.25
847,7.875,68.125,7.75,8.0,68.0,68.25
848,7.875,68.375,7.75,8.0,68.25,68.5
849,7.875,68.625,7.75,8.0,68.5,68.75
850,7.875,68.875,7.75,8.0,68.75,69.0
851,7.875,69.125,7.75,8.0,69.0,69.25
852,7.875,69.375,7.75,8.0,69.25,69.5
853,7.875,69.625,7.75,8.0,69.5,69.75
854,7.875,69.875,7.75,8.0,69.75,70.0
855,7.875,70.125,7.75,8.0,70.0,70.25
856,7.875,70.375,7.75,8.0,70.25,70.5
857,7.875,70.625,7.75,8.0,70.5,70.75
858,7.875,70.875,7.75,8.0,70.75,71.0
859,7.875,71.125,7.75,8.0,71.0,71.25
860,7.875,71.375,7.75,8.0,71.25,71.5
861,7.875,71.625,7.75,8.0,71.5,71.75
862,7.875,71.875,7.75,8.0,71.75,72.0
863,7.875,72.125,7.75,8.0,72.0,72.25
864,7.875,72.375,7.75,8.0,72.25,72.5
865,7.875,72.625,7.75,8.0,72.5,72.75
866,7.875,72.875,7.75,8.0,72.75,73.0
867,7.875,73.125,7.75,8.0,73.0,73.25
868,7.875,73.375,7.75,8.0,73.25,73.5
869,7.875,73.625,7.75,8.0,73.5,73.75
870,7.875,73.875,7.75,8.0,73.75,74.0
871,7.875,74.125,7.75,8.0,74.0,74.25
872,7.875,74.375,7.75,8.0,74.25,74.5
873,7.875,74.625,7.75,8.0,74.5,74.75
874,7.875,74.875,7.75,8.0,74.75,75.0
875,7.875,75.125,7.75,8.0,75.0,75.25
876,7.875,75.375,7.75,8.0,75.25,75.5
877,7.875,75.625,7.75,8.0,75.5,75.75
878,7.875,75.875,7.75,8.0,75.75,76.0
879,7.875,76.125,7.75,8.0,76.0,76.25
880,7.875,76.375,7.75,8.0,76.25,76.5
881,7.875,76.625,7.75,8.0,76.5,76.75
882,7.875,76.875,7.75,8.0,76.75,77.0
883,7.875,77.125,7.75,8.0,77.0,77.25
884,7.875,77.375,7.75,8.0,77.25,77.5
885,7.875,77.625,7.75,8.0,77.5,77.75
886,7.875,77.875,7.75,8.0,77.75,78.0
887,7.875,78.125,7.75,8.0,78.0,78.25
888,7.875,78.375,7.75,8.0,78.25,78.5
889,7.875,78.625,7.75,8.0,78.5,78.75
890,7.875,78.875,7.75,8.0,78.75,79.0
891,7.875,79.125,7.75,8.0,79.0,79.25
892,7.875,79.375,7.75,8.0,79.25,79.5
893,7.875,79.625,7.75,8.0,79.5,79.75
894,7.875,79.875,7.75,8.0,79.75,80.0
895,7.875,80.125,7.75,8.0,80.0,80.25
896,7.875,80.375,7.75,8.0,80.25,80.5
897,7.875,80.625,7.75,8.0,80.5,80.75
898,7.875,80.875,7.75,8.0,80.75,81.0
899,7.875,81.125,7.75,8.0,81.0,81.25
900,7.875,81.375,7.75,8.0,81.25,81.5
901,7.875,81.625,7.75,8.0,81.5,81.75
902,7.875,81.875,7.75,8.0,81.75,82.0
903,7.875,82.125,7.75,8.0,82.0,82.25
904,7.875,82.375,7.75,8.0,82.25,82.5
905,7.875,82.625,7.75,8.0,82.5,82.75
906,7.875,82.875,7.75,8.0,82.75,83.0
907,7.875,83.125,7.75,8.0,83.0,83.25
908,7.875,83.375,7.75,8.0,83.25,83.5
909,7.875,83.625,7.75,8.0,83.5,83.75
910,7.875,83.875,7.75,8.0,83.75,84.0
911,7.875,84.125,7.75,8.0,84.0,84.25
912,7.875,84.375,7.75,8.0,84.25,84.5
913,7.875,84.625,7.75,8.0,84.5,84.75
914,7.875,84.875,7.75,8.0,84.75,85.0
915,7.875,85.125,7.75,8.0,85.0,85.25
916,7.875,85.375,7.75,8.0,85.25,85.5
917,7.875,85.625,7.75,8.0,85.5,85.75
918,7.875,85.875,7.75,8.0,85.75,86.0
919,7.875,86.125,7.75,8.0,86.0,86.25
920,7.875,86.375,7.75,8.0,86.25,86.5
921,7.875,86.625,7.75,8.0,86.5,86.75
922,7.875,86.875,7.75,8.0,86.75,87.0
923,7.875,87.125,7.75,8.0,87.0,87.25
924,7.875,87.375,7.75,8.0,87.25,87.5
925,7.875,87.625,7.75,8.0,87.5,87.75
926,7.875,87.875,7.75,8.0,87.75,88.0
927,7.875,88.125,7.75,8.0,88.0,88.25
928,7.875,88.375,7.75,8.0,88.25,88.5
929,7.875,88.625,7.75,8.0,88.5,88.75
930,7.875,88.875,7.75,8.0,88.75,89.0
931,7.875,89.125,7.75,8.0,89.0,89.25
932,7.875,89.375,7.75,8.0,89.25,89.5
933,7.875,89.625,7.75,8.0,89.5,89.75
934,7.875,89.875,7.75,8.0,89.75,90.0
935,7.875,90.125,7.75,8.0,90.0,90.25
936,7.875,90.375,7.75,8.0,90.25,90.5
937,7.875,90.625,7.75,8.0,90.5,90.75
938,7.875,90.875,7.75,8.0,90.75,91.0
939,7.875,91.125,7.75,8.0,91.0,91.25
940,7.875,91.375,7.75,8.0,91.25,91.5
941,7.875,91.625,7.75,8.0,91.5,91.75
942,7.875,91.875,7.75,8.0,91.75,92.0
943,7.875,92.125,7.75,8.0,92.0,92.25
944,7.875,92.375,7.75,8.0,92.25,92.5
945,7.875,92.625,7.75,8.0,92.5,92.75
946,7.875,92.875,7.75,8.0,92.75,93.0
947,7.875,93.125,7.75,8.0,93.0,93.25
948,7.875,93.375,7.75,8.0,93.25,93.5
949,7.875,93.625,7.75,8.0,93.5,93.75
950,7.875,93.875,7.75,8.0,93.75,94.0
951,7.875,94.125,7.75,8.0,94.0,94.25
952,7.875,94.375,7.75,8.0,94.25,94.5
953,7.875,94.625,7.75,8.0,94.5,94.75
954,7.875,94.875,7.75,8.0,94.75,95.0
955,7.875,95.125,7.75,8.0,95.0,95.25
956,7.875,95.375,7.75,8.0,95.25,95.5
957,7.875,95.625,7.75,8.0,95.5,95.75
958,7.875,95.875,7.75,8.0,95.75,96.0
959,7.875,96.125,7.75,8.0,96.0,96.25
960,7.875,96.375,7.75,8.0,96.25,96.5
961,7.875,96.625,7.75,8.0,96.5,96.75
962,7.875,96.875,7.75,8.0,96.75,97.0
963,7.875,97.125,7.75,8.0,97.0,97.25
964,7.875,97.375,7.75,8.0,97.25,97.5
965,7.875,97.625,7.75,8.0,97.5,97.75
966,7.875,97.875,7.75,8.0,97.75,98.0
967,7.875,98.125,7.75,8.0,98.0,98.25
968,8.125,68.125,8.0,8.25,68.0,68.25
969,8.125,68.375,8.0,8.25,68.25,68.5
970,8.125,68.625,8.0,8.25,68.5,68.75
971,8.125,68.875,8.0,8.25,68.75,69.0
972,8.125,69.125,8.0,8.25,69.0,69.25
973,8.125,69.375,8.0,8.25,69.25,69.5
974,8.125,69.625,8.0,8.25,69.5,69.75
975,8.125,69.875,8.0,8.25,69.75,70.0
976,8.125,70.125,8.0,8.25,70.0,70.25
977,8.125,70.375,8.0,8.25,70.25,70.5
978,8.125,70.625,8.0,8.25,70.5,70.75
979,8.125,70.875,8.0,8.25,70.75,71.0
980,8.125,71.125,8.0,8.25,71.0,71.25
981,8.125,71.375,8.0,8.25,71.25,71.5
982,8.125,71.625,8.0,8.25,71.5,71.75
983,8.125,71.875,8.0,8.25,71.75,72.0
984,8.125,72.125,8.0,8.25,72.0,72.25
985,8.125,72.375,8.0,8.25,72.25,72.5
986,8.125,72.625,8.0,8.25,72.5,72.75
987,8.125,72.875,8.0,8.25,72.75,73.0
988,8.125,73.125,8.0,8.25,73.0,73.25
989,8.125,73.375,8.0,8.25,73.25,73.5
990,8.125,73.625,8.0,8.25,73.5,73.75
991,8.125,73.875,8.0,8.25,73.75,74.0
992,8.125,74.125,8.0,8.25,74.0,74.25
993,8.125,74.375,8.0,8.25,74.25,74.5
994,8.125,74.625,8.0,8.25,74.5,74.75
995,8.125,74.875,8.0,8.25,74.75,75.0
996,8.125,75.125,8.0,8.25,75.0,75.25
997,8.125,75.375,8.0,8.25,75.25,75.5
998,8.125,75.625,8.0,8.25,75.5,75.75
999,8.125,75.875,8.0,8.25,75.75,76.0
1000,8.125,76.125,8.0,8.25,76.0,76.25
1001,8.125,76.375,8.0,8.25,76.25,76.5
1002,8.125,76.625,8.0,8.25,76.5,76.75
1003,8.125,76.875,8.0,8.25,76.75,77.0
1004,8.125,77.125,8.0,8.25,77.0,77.25
1005,8.125,77.375,8.0,8.25,77.25,77.5
1006,8.125,77.625,8.0,8.25,77.5,77.75
1007,8.125,77.875,8.0,8.25,77.75,78.0
1008,8.125,78.125,8.0,8.25,78.0,78.25
1009,8.125,78.375,8.0,8.25,78.25,78.5
1010,8.125,78.625,8.0,8.25,78.5,78.75
1011,8.125,78.875,8.0,8.25,78.75,79.0
1012,8.125,79.125,8.0,8.25,79.0,79.25
1013,8.125,79.375,8.0,8.25,79.25,79.5
1014,8.125,79.625,8.0,8.25,79.5,79.75
1015,8.125,79.875,8.0,8.25,79.75,80.0
1016,8.125,80.125,8.0,8.25,80.0,80.25
1017,8.125,80.375,8.0,8.25,80.25,80.5
1018,8.125,80.625,8.0,8.25,80.5,80.75
1019,8.125,80.875,8.0,8.25,80.75,81.0
1020,8.125,81.125,8.0,8.25,81.0,81.25
1021,8.125,81.375,8.0,8.25,81.25,81.5
1022,8.125,81.625,8.0,8.25,81.5,81.75
1023,8.125,81.875,8.0,8.25,81.75,82.0
1024,8.125,82.125,8.0,8.25,82.0,82.25
1025,8.125,82.375,8.0,8.25,82.25,82.5
1026,8.125,82.625,8.0,8.25,82.5,82.75
1027,8.125,82.875,8.0,8.25,82.75,83.0
1028,8.125,83.125,8.0,8.25,83.0,83.25
1029,8.125,83.375,8.0,8.25,83.25,83.5
1030,8.125,83.625,8.0,8.25,83.5,83.75
1031,8.125,83.875,8.0,8.25,83.75,84.0
1032,8.125,84.125,8.0,8.25,84.0,84.25
1033,8.125,84.375,8.0,8.25,84.25,84.5
1034,8.125,84.625,8.0,8.25,84.5,84.75
1035,8.125,84.875,8.0,8.25,84.75,85.0
1036,8.125,85.125,8.0,8.25,85.0,85.25
1037,8.125,85.375,8.0,8.25,85.25,85.5
1038,8.125,85.625,8.0,8.25,85.5,85.75
1039,8.125,85.875,8.0,8.25,85.75,86.0
1040,8.125,86.125,8.0,8.25,86.0,86.25
1041,8.125,86.375,8.0,8.25,86.25,86.5
1042,8.125,86.625,8.0,8.25,86.5,86.75
1043,8.125,86.875,8.0,8.25,86.75,87.0
1044,8.125,87.125,8.0,8.25,87.0,87.25
1045,8.125,87.375,8.0,8.25,87.25,87.5
1046,8.125,87.625,8.0,8.25,87.5,87.75
1047,8.125,87.875,8.0,8.25,87.75,88.0
1048,8.125,88.125,8.0,8.25,88.0,88.25
1049,8.125,88.375,8.0,8.25,88.25,88.5
1050,8.125,88.625,8.0,8.25,88.5,88.75
1051,8.125,88.875,8.0,8.25,88.75,89.0
1052,8.125,89.125,8.0,8.25,89.0,89.25
1053,8.125,89.375,8.0,8.25,89.25,89.5
1054,8.125,89.625,8.0,8.25,89.5,89.75
1055,8.125,89.875,8.0,8.25,89.75,90.0
1056,8.125,90.125,8.0,8.25,90.0,90.25
1057,8.125,90.375,8.0,8.25,90.25,90.5
1058,8.125,90.625,8.0,8.25,90.5,90.75
1059,8.125,90.875,8.0,8.25,90.75,91.0
1060,8.125,91.125,8.0,8.25,91.0,91.25
1061,8.125,91.375,8.0,8.25,91.25,91.5
1062,8.125,91.625,8.0,8.25,91.5,91.75
1063,8.125,91.875,8.0,8.25,91.75,92.0
