date,grid_id,LST_mean,LST_max
2023-06-02,2907,23.0,35.9
2023-06-02,2908,44.9,50.199999999999996
2023-06-02,2909,33.7,39.5
2023-06-02,2910,16.3,29.8
2023-06-02,2911,24.3,29.4
2023-06-02,2912,22.0,34.8
2023-06-02,2913,26.9,32.0
2023-06-02,2914,44.6,55.2
2023-06-02,2915,15.8,27.8
2023-06-02,2916,21.3,31.4
2023-06-02,2917,22.5,32.0
2023-06-02,2918,25.0,38.0
2023-06-02,2919,18.4,30.599999999999998
2023-06-02,2920,28.9,38.3
2023-06-02,2921,30.8,43.0
2023-06-02,2922,42.5,51.5
2023-06-02,2923,29.7,44.5
2023-06-02,2924,29.1,39.2
2023-06-02,2925,31.1,36.1
2023-06-02,2926,35.8,50.3
2023-06-02,2927,19.4,29.5
2023-06-02,2928,19.1,25.400000000000002
2023-06-02,2929,43.3,50.0
2023-06-02,2930,38.8,45.3
2023-06-02,2931,24.5,35.1
2023-06-02,2932,28.7,37.8
2023-06-02,2933,39.3,46.0
2023-06-02,2934,33.4,45.2
2023-06-02,2935,19.9,27.599999999999998
2023-06-02,2936,21.9,30.799999999999997
2023-06-02,2937,33.3,41.5
2023-06-02,2938,43.2,54.800000000000004
2023-06-02,2939,28.3,41.2
2023-06-02,2940,31.9,43.8
2023-06-02,2941,34.9,45.7
2023-06-02,2942,37.2,46.300000000000004
2023-06-02,2943,36.5,45.3
2023-06-02,2944,23.9,31.599999999999998
2023-06-02,2945,16.1,24.3
2023-06-02,2946,40.6,46.1
2023-06-02,2947,26.5,32.4
2023-06-02,2948,40.3,53.599999999999994
2023-06-02,2949,25.7,38.6
2023-06-02,2950,24.5,35.7
2023-06-02,2951,17.4,24.299999999999997
2023-06-02,2952,35.6,43.8
2023-06-02,2953,30.0,36.4
2023-06-02,2954,24.0,32.3
2023-06-02,2955,42.2,49.7
2023-06-02,2956,22.4,36.7
2023-06-02,2957,21.1,33.8
2023-06-02,2958,22.6,34.6
2023-06-02,2959,24.5,29.8
2023-06-02,2960,22.1,29.900000000000002
2023-06-02,2961,24.8,37.0
2023-06-02,2962,38.3,44.3
2023-06-02,2963,27.2,35.9
2023-06-02,2964,28.6,37.2
2023-06-02,2965,21.6,35.0
2023-06-02,2966,38.6,45.0
2023-06-02,2967,31.4,39.9
2023-06-02,2968,39.2,53.2
2023-06-02,2969,18.2,26.4
2023-06-02,2970,23.7,30.7
2023-06-02,2971,19.6,25.6
2023-06-02,2972,24.5,33.5
2023-06-02,2973,43.3,50.199999999999996
2023-06-02,2974,34.8,48.9
2023-06-02,2975,25.9,36.4
2023-06-02,2976,27.9,35.4
2023-06-02,2977,31.4,40.2
2023-06-02,2978,32.1,37.4
2023-06-02,2979,25.3,32.7
2023-06-02,2980,26.9,39.2
2023-06-02,2981,20.1,26.700000000000003
2023-06-02,2982,25.5,33.3
2023-06-02,2983,42.7,51.400000000000006
2023-06-02,2984,28.1,38.400000000000006
2023-06-02,2985,30.0,35.6
2023-06-02,2986,28.9,34.8
2023-06-02,2987,32.4,44.599999999999994
2023-06-02,2988,22.8,31.9
2023-06-02,2989,35.1,45.1
2023-06-02,2990,42.4,54.2
2023-06-02,2991,23.8,31.6
2023-06-02,2992,18.6,25.3
2023-06-02,2993,33.3,39.699999999999996
2023-06-02,2994,26.1,32.800000000000004
2023-06-02,2995,39.9,51.0
2023-06-02,2996,40.3,50.4
2023-06-02,2997,18.5,24.3
2023-06-02,2998,18.8,33.0
2023-06-02,2999,39.4,53.099999999999994
2023-06-02,3000,43.2,50.7
2023-06-02,3001,44.5,53.0
2023-06-02,3002,29.5,42.3
2023-06-02,3003,18.0,31.1
2023-06-02,3004,34.3,46.8
2023-06-02,3005,27.9,40.099999999999994
2023-06-02,3006,22.1,31.0
2023-06-02,3007,30.3,44.1
2023-06-02,3008,36.6,47.0
2023-06-02,3009,30.3,44.7
2023-06-02,3010,24.3,38.0
2023-06-02,3011,29.4,40.5
2023-06-02,3012,19.6,30.3
2023-06-02,3013,37.6,46.400000000000006
2023-06-02,3014,44.1,58.400000000000006
2023-06-02,3015,30.9,44.3
2023-06-02,3016,32.5,38.5
2023-06-02,3017,33.6,42.6
2023-06-02,3018,20.7,26.5
2023-06-02,3019,31.2,36.6
2023-06-02,3020,42.6,53.900000000000006
2023-06-02,3021,38.0,44.2
2023-06-02,3022,42.8,50.4
2023-06-02,3023,24.7,35.8
2023-06-02,3024,35.9,47.7
2023-06-02,3025,32.2,41.1
2023-06-02,3026,40.5,48.1
2023-06-02,3027,29.6,41.0
2023-06-02,3028,21.8,36.7
2023-06-02,3029,17.3,24.6
2023-06-02,3030,21.5,26.6
2023-06-02,3031,43.3,51.599999999999994
2023-06-02,3032,41.5,53.8
2023-06-02,3033,28.8,41.6
2023-06-02,3034,25.5,36.2
2023-06-02,3035,15.8,21.8
2023-06-02,3036,23.9,36.9
2023-06-02,3037,44.6,55.6
2023-06-02,3038,24.8,38.6
2023-06-02,3039,18.4,29.799999999999997
2023-06-02,3040,43.5,54.7
2023-06-02,3041,32.2,37.400000000000006
2023-06-02,3042,44.7,55.2
2023-06-02,3043,23.1,33.6
2023-06-02,3044,16.4,22.299999999999997
2023-06-02,3045,38.3,48.9
2023-06-02,3046,17.7,32.5
2023-06-02,3047,29.4,43.599999999999994
2023-06-02,3048,24.0,31.4
2023-06-02,3049,31.5,44.4
2023-06-02,3050,34.6,48.6
2023-06-02,3051,44.5,57.5
2023-06-02,3052,27.6,35.300000000000004
2023-06-02,3053,44.8,52.699999999999996
2023-06-02,3054,23.7,33.9
2023-06-02,3055,27.5,33.7
2023-06-02,3056,37.1,42.2
2023-06-02,3057,35.6,41.6
2023-06-02,3058,23.0,38.0
2023-06-02,3059,39.8,53.4
2023-06-02,3060,23.6,34.6
2023-06-02,3061,26.3,39.3
2023-06-02,3062,18.3,25.3
2023-06-02,3063,40.2,54.6
2023-06-02,3064,36.6,47.5
2023-06-02,3065,18.3,32.3
2023-06-02,3066,15.3,23.700000000000003
2023-06-02,3067,36.7,41.900000000000006
2023-06-02,3068,34.8,49.5
2023-06-02,3069,21.0,28.2
2023-06-02,3070,34.4,47.3
2023-06-02,3071,43.7,57.300000000000004
2023-06-02,3072,17.4,26.5
2023-06-02,3073,41.5,49.4
2023-06-02,3074,44.4,52.0
2023-06-02,3075,20.2,28.0
2023-06-02,3076,37.6,42.9
2023-06-02,3077,31.3,44.8
2023-06-02,3078,38.1,47.6
2023-06-02,3079,17.8,25.200000000000003
2023-06-02,3080,23.1,36.900000000000006
2023-06-02,3081,32.5,44.9
2023-06-02,3082,23.9,32.2
2023-06-02,3083,18.7,24.0
2023-06-02,3084,17.6,26.0
2023-06-02,3085,34.0,45.2
2023-06-02,3086,24.1,29.5
2023-06-02,3087,39.9,51.3
2023-06-02,3088,21.9,32.7
2023-06-02,3089,29.8,43.4
2023-06-02,3090,33.0,40.9
2023-06-02,3091,16.2,22.7
2023-06-02,3092,38.1,52.1
2023-06-02,3093,20.8,29.5
2023-06-02,3094,30.1,35.300000000000004
2023-06-02,3095,24.6,32.1
2023-06-02,3096,20.7,29.4
2023-06-02,3097,19.6,27.3
2023-06-02,3098,37.2,51.2
2023-06-02,3099,17.1,28.8
2023-06-02,3100,38.4,48.5
2023-06-02,3101,26.0,34.8
2023-06-02,3102,15.4,27.200000000000003
2023-06-02,3103,43.1,49.9
2023-06-02,3104,44.0,50.1
2023-06-02,3105,25.0,38.1
2023-06-02,3106,44.0,52.5
2023-06-02,3107,25.1,31.8
2023-06-02,3108,29.8,43.3
2023-06-02,3109,29.5,44.0
2023-06-02,3110,22.2,32.8
2023-06-02,3111,43.7,56.7
2023-06-02,3112,28.4,37.099999999999994
2023-06-02,3113,35.1,46.5
2023-06-02,3114,20.2,35.2
2023-06-02,3115,21.6,33.8
2023-06-02,3116,16.2,30.6
2023-06-02,3117,24.0,31.1
2023-06-02,3118,29.6,36.5
2023-06-02,3119,40.7,50.1
2023-06-02,3120,35.5,48.6
2023-06-02,3121,33.6,39.2
2023-06-02,3122,41.6,51.5
2023-06-02,3123,18.3,25.4
2023-06-02,3124,32.6,43.5
2023-06-02,3125,32.5,42.6
2023-06-02,3126,41.2,48.900000000000006
2023-06-02,3127,31.0,40.5
2023-06-02,3128,27.7,39.8
2023-06-02,3129,30.6,41.5
2023-06-02,3130,33.4,45.4
2023-06-02,3131,35.9,44.5
2023-06-02,3132,20.8,34.3
2023-06-02,3133,42.9,52.4
2023-06-02,3134,20.5,29.9
2023-06-02,3135,34.1,48.6
2023-06-02,3136,16.6,25.900000000000002
2023-06-02,3137,16.9,31.2
2023-06-02,3138,27.5,34.3
2023-06-02,3139,20.0,32.1
2023-06-02,3140,38.7,49.6
2023-06-02,3141,38.5,46.2
2023-06-02,3142,22.4,31.599999999999998
2023-06-02,3143,44.5,50.3
2023-06-02,3144,44.7,58.2
2023-06-02,3145,26.2,37.8
2023-06-02,3146,40.7,55.1
2023-06-02,3147,26.7,36.1
2023-06-02,3148,41.1,48.1
2023-06-02,3149,34.9,45.8
2023-06-02,3150,42.3,48.3
2023-06-02,3151,26.3,35.6
2023-06-02,3152,42.9,50.6
2023-06-02,3153,25.1,36.3
2023-06-02,3154,22.5,34.5
2023-06-02,3155,37.5,42.8
2023-06-02,3156,21.1,35.7
2023-06-02,3157,27.6,34.800000000000004
2023-06-02,3158,43.5,51.8
2023-06-02,3159,25.2,36.5
2023-06-02,3160,19.9,32.3
2023-06-02,3161,40.1,49.6
2023-06-02,3162,29.7,41.0
2023-06-02,3163,37.8,44.4
2023-06-02,3164,33.8,45.9
2023-06-02,3165,40.9,49.7
2023-06-02,3166,24.7,35.6
2023-06-02,3167,17.8,31.3
2023-06-02,3168,30.0,37.8
2023-06-02,3169,34.5,47.2
2023-06-02,3170,29.8,40.9
2023-06-02,3171,15.2,23.2
2023-06-02,3172,39.5,50.3
2023-06-02,3173,15.0,26.6
2023-06-02,3174,26.9,39.8
2023-06-02,3175,15.9,27.0
2023-06-02,3176,27.8,37.7
2023-06-02,3177,21.9,31.799999999999997
2023-06-02,3178,43.2,52.0
2023-06-02,3179,35.5,41.2
2023-06-02,3180,38.5,50.3
2023-06-02,3181,38.6,49.2
2023-06-02,3182,22.2,27.4
2023-06-02,3183,38.1,45.7
2023-06-02,3184,31.1,41.400000000000006
2023-06-02,3185,15.8,29.8
2023-06-02,3186,32.5,43.9
2023-06-02,3187,42.8,49.3
2023-06-02,3188,15.0,24.0
2023-06-02,3189,34.5,45.6
2023-06-02,3190,33.8,41.0
2023-06-02,3191,42.6,57.5
2023-06-02,3192,24.1,29.5
2023-06-02,3193,44.9,52.5
2023-06-02,3194,44.9,50.8
2023-06-02,3195,32.0,45.8
2023-06-02,3196,34.2,42.300000000000004
2023-06-02,3197,19.2,30.7
2023-06-02,3198,30.9,37.3
2023-06-02,3199,25.3,31.4
2023-06-02,3200,26.0,31.3
2023-06-02,3201,20.6,33.400000000000006
2023-06-02,3202,22.2,29.0
2023-06-02,3203,42.3,52.9
2023-06-02,3204,18.9,30.9
2023-06-02,3205,26.1,37.1
2023-06-02,3206,35.3,49.4
2023-06-02,3207,21.8,32.5
2023-06-02,3208,31.4,37.699999999999996
2023-06-02,3209,41.7,50.6
2023-06-02,3210,33.3,43.5
2023-06-02,3211,20.6,34.5
2023-06-02,3212,23.3,33.0
2023-06-02,3213,35.2,48.1
2023-06-02,3214,40.6,49.900000000000006
2023-06-02,3215,28.3,37.5
2023-06-02,3216,40.3,46.9
2023-06-02,3217,27.6,34.0
2023-06-02,3218,41.1,55.3
2023-06-02,3219,17.1,31.0
2023-06-02,3220,26.3,34.7
2023-06-02,3221,19.0,29.5
2023-06-02,3222,39.5,46.6
2023-06-02,3223,26.3,37.4
2023-06-02,3224,33.0,41.6
2023-06-02,3225,36.0,44.4
2023-06-02,3226,36.4,48.3
2023-06-02,3227,15.5,21.7
2023-06-02,3228,40.7,47.6
2023-06-02,3229,40.1,54.1
2023-06-02,3230,23.6,37.5
2023-06-02,3231,37.5,44.4
2023-06-02,3232,15.4,27.4
2023-06-02,3233,40.8,47.099999999999994
2023-06-02,3234,17.8,30.3
2023-06-02,3235,25.6,31.1
2023-06-02,3236,43.2,52.6
2023-06-02,3237,40.8,51.599999999999994
2023-06-02,3238,18.3,28.700000000000003
2023-06-02,3239,25.6,39.7
2023-06-02,3240,28.2,43.0
2023-06-02,3241,38.9,50.7
2023-06-02,3242,24.8,31.0
2023-06-02,3243,34.0,46.2
2023-06-02,3244,30.8,43.0
2023-06-02,3245,33.5,47.2
2023-06-02,3246,38.1,48.900000000000006
2023-06-02,3247,35.8,48.0
2023-06-02,3248,38.0,52.9
2023-06-02,3249,41.5,48.6
2023-06-02,3250,39.4,49.8
2023-06-02,3251,30.5,40.5
2023-06-02,3252,38.7,50.5
2023-06-02,3253,24.6,36.900000000000006
2023-06-02,3254,15.6,23.4
2023-06-02,3255,34.3,40.699999999999996
2023-06-02,3256,17.5,26.2
2023-06-02,3257,41.0,52.3
2023-06-02,3258,27.1,38.0
2023-06-02,3259,18.3,25.3
2023-06-02,3260,16.1,26.3
2023-06-02,3261,21.1,27.900000000000002
2023-06-02,3262,21.9,36.3
2023-06-02,3263,25.7,39.3
2023-06-02,3264,31.8,41.5
2023-06-02,3265,42.4,51.4
2023-06-02,3266,28.3,37.0
2023-06-02,3267,41.6,54.900000000000006
2023-06-02,3268,36.7,46.0
2023-06-02,3269,26.0,40.6
2023-06-02,3270,39.5,45.5
2023-06-02,3271,25.7,39.0
2023-06-02,3272,33.8,46.099999999999994
2023-06-02,3273,25.7,36.3
2023-06-02,3274,41.2,52.400000000000006
2023-06-02,3275,45.0,58.8
2023-06-02,3276,15.9,22.9
2023-06-02,3277,24.4,37.5
2023-06-02,3278,22.0,36.9
2023-06-02,3279,37.2,46.6
2023-06-02,3280,20.8,28.0
2023-06-02,3281,15.5,28.6
2023-06-02,3282,20.9,30.2
2023-06-02,3283,28.6,41.8
2023-06-02,3284,42.0,53.6
2023-06-02,3285,22.6,35.6
2023-06-02,3286,41.9,49.199999999999996
2023-06-02,3287,27.1,32.1
2023-06-02,3288,37.5,52.0
2023-06-02,3289,36.5,46.0
2023-06-02,3290,39.0,49.6
2023-06-02,3291,33.0,40.8
2023-06-02,3292,39.5,47.1
2023-06-02,3293,33.4,43.9
2023-06-02,3294,20.3,35.0
2023-06-02,3295,19.5,32.5
2023-06-02,3296,41.8,53.3
2023-06-02,3297,17.9,26.9
2023-06-02,3298,39.2,52.2
2023-06-02,3299,36.5,45.7
2023-06-02,3300,41.8,48.599999999999994
2023-06-02,3301,19.7,29.7
2023-06-02,3302,27.7,36.3
2023-06-02,3303,43.9,56.099999999999994
2023-06-02,3304,30.5,38.3
2023-06-02,3305,17.4,22.599999999999998
2023-06-02,3306,43.1,55.3
2023-06-02,3307,30.2,39.4
2023-06-02,3308,15.6,20.7
2023-06-02,3309,40.3,54.699999999999996
2023-06-02,3310,23.9,33.099999999999994
2023-06-02,3311,15.6,29.5
2023-06-02,3312,42.8,56.9
2023-06-02,3313,37.9,52.2
2023-06-02,3314,20.1,27.700000000000003
2023-06-02,3315,19.2,32.5
2023-06-02,3316,37.9,51.2
2023-06-02,3317,30.8,38.0
2023-06-02,3318,32.9,42.7
2023-06-02,3319,28.4,35.3
2023-06-02,3320,36.8,44.9
2023-06-02,3321,21.3,36.3
2023-06-02,3322,42.1,51.1
2023-06-02,3323,34.3,42.9
2023-06-02,3324,21.3,31.700000000000003
2023-06-02,3325,21.8,36.8
2023-06-02,3326,37.9,44.9
2023-06-02,3327,28.6,40.6
2023-06-02,3328,15.0,27.8
2023-06-02,3329,41.9,55.7
2023-06-02,3330,21.7,29.7
2023-06-02,3331,27.2,40.1
2023-06-02,3332,36.8,50.5
2023-06-02,3333,20.0,26.0
2023-06-02,3334,15.7,28.2
2023-06-02,3335,36.1,47.7
2023-06-02,3336,25.1,37.8
2023-06-02,3337,39.9,48.5
2023-06-02,3338,37.4,49.2
2023-06-02,3339,34.3,44.8
2023-06-02,3340,44.7,49.900000000000006
2023-06-02,3341,27.8,42.5
2023-06-02,3342,36.0,44.8
2023-06-02,3343,16.7,27.5
2023-06-02,3344,29.8,40.8
2023-06-02,3345,42.2,55.900000000000006
2023-06-02,3346,15.8,26.8
2023-06-02,3347,24.1,38.5
2023-06-02,3348,39.5,45.5
2023-06-02,3349,21.6,34.8
2023-06-02,3350,20.9,34.2
2023-06-02,3351,22.9,27.9
2023-06-02,3352,34.4,48.0
2023-06-02,3353,26.6,39.400000000000006
2023-06-02,3354,17.7,24.0
2023-06-02,3355,31.0,41.0
2023-06-02,3356,15.6,29.299999999999997
2023-06-02,3357,37.7,44.300000000000004
2023-06-02,3358,15.4,29.1
2023-06-02,3359,39.6,46.800000000000004
2023-06-02,3360,41.6,48.800000000000004
2023-06-02,3361,24.6,32.900000000000006
2023-06-02,3362,17.1,27.400000000000002
2023-06-02,3363,30.6,36.0
2023-06-02,3364,18.8,29.6
2023-06-02,3365,40.0,48.3
2023-06-02,3366,36.1,45.400000000000006
2023-06-02,3367,41.4,51.9
2023-06-02,3368,38.1,51.8
2023-06-02,3369,23.1,37.5
2023-06-02,3370,29.5,41.8
2023-06-02,3371,17.0,26.1
2023-06-02,3372,32.8,43.9
2023-06-02,3373,40.4,50.0
2023-06-02,3374,43.3,49.5
2023-06-02,3375,38.7,44.800000000000004
2023-06-02,3376,29.4,42.599999999999994
2023-06-02,3377,23.8,28.8
2023-06-02,3378,27.1,41.900000000000006
2023-06-02,3379,39.7,53.5
2023-06-02,3380,37.3,50.099999999999994
2023-06-02,3381,41.9,51.2
2023-06-02,3382,38.3,49.9
2023-06-02,3383,20.4,31.5
2023-06-02,3384,38.8,51.9
2023-06-02,3385,31.3,42.6
2023-06-02,3386,26.5,37.2
2023-06-02,3387,32.9,47.599999999999994
2023-06-02,3388,36.9,48.2
2023-06-02,3389,32.2,47.0
2023-06-02,3390,39.4,51.099999999999994
2023-06-02,3391,21.8,29.700000000000003
2023-06-02,3392,36.6,43.300000000000004
2023-06-02,3393,25.4,34.2
2023-06-02,3394,22.0,31.7
2023-06-02,3395,16.5,23.5
2023-06-02,3396,19.6,33.1
2023-06-02,3397,24.9,39.599999999999994
2023-06-02,3398,41.8,51.0
2023-06-02,3399,22.3,31.200000000000003
2023-06-02,3400,26.4,39.8
2023-06-02,3401,19.5,33.1
2023-06-02,3402,15.8,22.9
2023-06-02,3403,17.3,25.700000000000003
2023-06-02,3404,44.0,56.6
2023-06-02,3405,28.8,41.0
2023-06-02,3406,24.3,30.1
2023-06-02,3407,44.3,53.599999999999994
2023-06-02,3408,42.7,48.0
2023-06-02,3409,17.2,23.7
2023-06-02,3410,38.5,49.9
2023-06-02,3411,39.4,47.199999999999996
2023-06-02,3412,37.0,43.4
2023-06-02,3413,31.8,44.4
2023-06-02,3414,15.6,25.9
2023-06-02,3415,43.1,55.2
2023-06-02,3416,43.8,51.4
2023-06-02,3417,28.8,42.3
2023-06-02,3418,41.2,53.0
2023-06-02,3419,20.0,26.3
2023-06-02,3420,20.3,31.1
2023-06-02,3421,35.9,45.099999999999994
2023-06-02,3422,43.9,49.0
2023-06-02,3423,26.5,31.6
2023-06-02,3424,41.8,53.5
2023-06-02,3425,37.0,48.2
2023-06-02,3426,16.5,23.7
2023-06-02,3427,38.8,48.199999999999996
2023-06-02,3428,31.1,39.7
2023-06-02,3429,21.3,31.200000000000003
2023-06-02,3430,34.4,43.8
2023-06-02,3431,15.9,22.6
2023-06-02,3432,32.7,47.1
2023-06-02,3433,15.3,28.0
2023-06-02,3434,20.4,30.4
2023-06-02,3435,31.9,40.5
2023-06-02,3436,44.5,50.0
2023-06-02,3437,43.4,58.3
2023-06-02,3438,23.0,32.9
2023-06-02,3439,34.0,46.9
2023-06-02,3440,33.4,42.099999999999994
2023-06-02,3441,37.6,44.6
2023-06-02,3442,18.8,24.700000000000003
2023-06-02,3443,21.2,26.2
2023-06-02,3444,28.9,43.3
2023-06-02,3445,30.0,35.7
2023-06-02,3446,35.6,45.8
2023-06-02,3447,22.1,28.200000000000003
2023-06-02,3448,20.3,28.3
2023-06-02,3449,22.4,32.2
2023-06-02,3450,29.8,43.6
2023-06-02,3451,16.6,24.0
2023-06-02,3452,15.8,28.3
2023-06-02,3453,42.5,54.6
2023-06-02,3454,26.0,35.7
2023-06-02,3455,26.4,31.799999999999997
2023-06-02,3456,33.2,48.0
2023-06-02,3457,39.5,50.1
2023-06-02,3458,20.8,30.200000000000003
2023-06-02,3459,28.6,37.1
2023-06-02,3460,23.6,36.5
2023-06-02,3461,37.2,42.7
2023-06-02,3462,44.9,57.5
2023-06-02,3463,32.7,47.2
2023-06-02,3464,25.8,39.6
2023-06-02,3465,31.6,40.7
2023-06-02,3466,37.9,44.5
2023-06-02,3467,17.1,24.5
2023-06-02,3468,17.2,30.6
2023-06-02,3469,22.4,36.2
2023-06-02,3470,31.6,41.400000000000006
2023-06-02,3471,17.1,31.8
2023-06-02,3472,17.0,22.0
2023-06-02,3473,37.6,42.800000000000004
2023-06-02,3474,41.7,50.300000000000004
2023-06-02,3475,31.2,40.0
2023-06-02,3476,17.6,28.200000000000003
2023-06-02,3477,24.1,33.400000000000006
2023-06-02,3478,43.7,49.7
2023-06-02,3479,20.9,28.0
2023-06-02,3480,23.5,32.7
2023-06-02,3481,23.9,31.799999999999997
2023-06-02,3482,38.6,50.7
2023-06-02,3483,30.0,35.4
2023-06-02,3484,31.8,40.0
2023-06-02,3485,43.2,50.6
2023-06-02,3486,43.4,54.599999999999994
2023-06-02,3487,41.2,53.5
2023-06-02,3488,32.9,39.0
2023-06-02,3489,36.8,50.5
2023-06-02,3490,20.8,29.3
2023-06-02,3491,20.1,25.700000000000003
2023-06-02,3492,27.2,41.8
2023-06-02,3493,16.6,31.1
2023-06-02,3494,21.2,28.1
2023-06-02,3495,34.7,44.300000000000004
2023-06-02,3496,35.7,42.7
2023-06-02,3497,22.4,35.7
2023-06-02,3498,39.0,45.0
2023-06-02,3499,32.8,46.9
2023-06-02,3500,37.9,49.5
2023-06-02,3501,32.9,39.1
2023-06-02,3502,20.6,29.5
2023-06-02,3503,21.6,36.2
2023-06-02,3504,43.1,48.4
2023-06-02,3505,16.5,30.9
2023-06-02,3506,33.9,39.6
2023-06-02,3507,29.7,34.8
2023-06-02,3508,20.0,28.6
2023-06-02,3509,27.7,37.5
2023-06-02,3510,36.9,44.699999999999996
2023-06-02,3511,32.0,44.3
2023-06-02,3512,36.3,48.0
2023-06-02,3513,22.7,37.4
2023-06-02,3514,30.3,43.4
2023-06-02,3515,26.7,37.0
2023-06-02,3516,35.8,49.5
2023-06-02,3517,44.1,55.0
2023-06-02,3518,19.6,32.400000000000006
2023-06-02,3519,21.3,34.4
2023-06-02,3520,38.0,51.8
2023-06-02,3521,39.8,49.0
2023-06-02,3522,21.0,31.9
2023-06-02,3523,38.8,48.8
2023-06-02,3524,44.1,51.6
2023-06-02,3525,25.6,31.3
2023-06-02,3526,21.9,34.099999999999994
2023-06-02,3527,37.3,52.0
2023-06-02,3528,26.6,34.8
2023-06-02,3529,24.4,32.9
2023-06-02,3530,21.2,35.1
2023-06-02,3531,26.9,37.099999999999994
2023-06-02,3532,24.2,29.4
2023-06-02,3533,40.2,51.800000000000004
2023-06-02,3534,34.3,45.3
2023-06-02,3535,19.2,32.4
2023-06-02,3536,25.3,32.0
2023-06-02,3537,30.4,36.1
2023-06-02,3538,27.1,37.8
2023-06-02,3539,15.0,23.7
2023-06-02,3540,29.5,38.1
2023-06-02,3541,26.8,40.9
2023-06-02,3542,18.0,26.5
2023-06-02,3543,17.5,24.5
2023-06-02,3544,26.9,39.099999999999994
2023-06-02,3545,37.4,52.4
2023-06-02,3546,29.9,44.8
2023-06-02,3547,33.2,42.0
2023-06-02,3548,39.1,53.2
2023-06-02,3549,39.1,48.6
2023-06-02,3550,37.7,52.5
2023-06-02,3551,19.4,33.099999999999994
2023-06-02,3552,31.3,38.5
2023-06-02,3553,22.2,27.7
2023-06-02,3554,34.2,42.1
2023-06-02,3555,21.2,26.7
2023-06-02,3556,31.8,41.7
2023-06-02,3557,25.5,33.6
2023-06-02,3558,35.7,49.300000000000004
2023-06-02,3559,35.0,41.9
2023-06-02,3560,15.6,21.5
2023-06-02,3561,35.8,43.3
2023-06-02,3562,32.5,44.6
2023-06-02,3563,29.1,43.5
2023-06-02,3564,17.6,23.5
2023-06-02,3565,29.1,34.4
2023-06-02,3566,37.4,50.9
2023-06-02,3567,33.2,47.5
2023-06-02,3568,19.6,28.5
2023-06-02,3569,41.7,47.6
2023-06-02,3570,39.2,53.1
2023-06-02,3571,39.3,45.4
2023-06-02,3572,44.8,58.599999999999994
2023-06-02,3573,33.6,43.0
2023-06-02,3574,40.5,47.8
2023-06-02,3575,43.7,51.1
2023-06-02,3576,42.3,56.099999999999994
2023-06-02,3577,22.8,31.6
2023-06-02,3578,29.1,42.3
2023-06-02,3579,35.9,49.599999999999994
2023-06-02,3580,22.7,28.5
2023-06-02,3581,39.9,49.4
2023-06-02,3582,35.0,42.8
2023-06-02,3583,18.1,29.8
2023-06-02,3584,27.4,36.5
2023-06-02,3585,38.9,50.7
2023-06-02,3586,20.6,33.2
2023-06-02,3587,36.8,44.199999999999996
2023-06-02,3588,41.2,47.6
2023-06-02,3589,39.8,52.099999999999994
2023-06-02,3590,45.0,56.4
2023-06-02,3591,31.3,45.2
2023-06-02,3592,40.3,46.199999999999996
2023-06-02,3593,32.6,44.900000000000006
2023-06-02,3594,35.9,41.6
2023-06-02,3595,18.7,31.9
2023-06-02,3596,15.7,20.9
2023-06-02,3597,32.7,41.7
2023-06-02,3598,35.9,43.699999999999996
2023-06-02,3599,40.0,52.7
2023-06-02,3600,37.7,44.900000000000006
2023-06-02,3601,37.0,48.7
2023-06-02,3602,43.9,51.4
2023-06-02,3603,44.1,57.3
2023-06-02,3604,20.7,29.6
2023-06-02,3605,42.4,53.2
2023-06-02,3606,22.1,33.900000000000006
2023-06-02,3607,26.2,33.5
2023-06-02,3608,30.1,37.7
2023-06-02,3609,31.1,38.0
2023-06-02,3610,25.9,31.299999999999997
2023-06-02,3611,16.9,27.9
2023-06-02,3612,29.1,34.9
2023-06-02,3613,32.2,38.400000000000006
2023-06-02,3614,17.8,23.3
2023-06-02,3615,24.0,33.0
2023-06-02,3616,24.4,32.1
2023-06-02,3617,26.2,36.1
2023-06-02,3618,33.2,40.7
2023-06-02,3619,28.6,43.0
2023-06-02,3620,37.1,45.8
2023-06-02,3621,16.9,31.0
2023-06-02,3622,17.4,25.5
2023-06-02,3623,36.0,49.4
2023-06-02,3624,33.7,46.2
2023-06-02,3625,34.5,41.6
2023-06-02,3626,19.4,32.8
2023-06-02,3627,20.6,35.0
2023-06-02,3628,34.4,49.099999999999994
2023-06-02,3629,21.6,30.200000000000003
2023-06-02,3630,27.6,40.3
2023-06-02,3631,42.7,53.800000000000004
2023-06-02,3632,37.2,45.800000000000004
2023-06-02,3633,43.7,50.800000000000004
2023-06-02,3634,37.0,46.8
2023-06-02,3635,38.7,51.6
2023-06-02,3636,40.4,51.2
2023-06-02,3637,37.9,43.5
2023-06-02,3638,19.0,27.4
2023-06-02,3639,25.1,33.1
2023-06-02,3640,28.0,38.5
2023-06-02,3641,39.1,50.2
2023-06-02,3642,38.0,51.4
2023-06-02,3643,17.5,30.0
2023-06-02,3644,16.8,23.8
2023-06-02,3645,28.9,43.4
2023-06-02,3646,37.5,51.9
2023-06-02,3647,32.9,46.4
2023-06-02,3648,38.4,43.6
2023-06-02,3649,27.6,40.0
2023-06-02,3650,29.3,35.2
2023-06-02,3651,30.8,41.6
2023-06-02,3652,42.4,50.1
2023-06-02,3653,35.5,45.1
