date,grid_id,HEM_daily
2023-06-01,12681,24.81
2023-06-01,12682,88.8
2023-06-01,12683,0.51
2023-06-01,12684,25.34
2023-06-01,12685,77.71
2023-06-01,12686,97.76
2023-06-01,12687,49.65
2023-06-01,12688,73.55
2023-06-01,12689,17.58
2023-06-01,12690,71.22
2023-06-01,12691,56.15
2023-06-01,12692,39.68
2023-06-01,12693,42.0
2023-06-01,12694,78.65
2023-06-01,12695,10.27
2023-06-01,12696,40.61
2023-06-01,12697,79.51
2023-06-01,12698,64.42
2023-06-01,12699,58.01
2023-06-01,12700,78.08
2023-06-01,12701,55.76
2023-06-01,12702,25.77
2023-06-01,12703,86.64
2023-06-01,12704,78.46
2023-06-01,12705,95.75
2023-06-01,12706,30.65
2023-06-01,12707,68.76
2023-06-01,12708,24.43
2023-06-01,12709,96.11
2023-06-01,12710,67.86
2023-06-01,12711,88.75
2023-06-01,12712,44.03
2023-06-01,12713,23.22
2023-06-01,12714,89.38
2023-06-01,12715,90.53
2023-06-01,12716,6.45
2023-06-01,12717,25.05
2023-06-01,12718,74.03
2023-06-01,12719,74.88
2023-06-01,12720,54.39
2023-06-01,12721,83.08
2023-06-01,12722,51.82
2023-06-01,12723,60.99
2023-06-01,12724,83.66
2023-06-01,12725,91.82
2023-06-01,12726,39.88
2023-06-01,12727,62.86
2023-06-01,12728,29.55
2023-06-01,12729,95.64
2023-06-01,12730,27.97
2023-06-01,12731,10.54
2023-06-01,12732,59.99
2023-06-01,12733,65.48
2023-06-01,12734,23.69
2023-06-01,12735,39.77
2023-06-01,12736,37.0
2023-06-01,12737,58.36
2023-06-01,12738,51.54
2023-06-01,12739,45.92
2023-06-01,12740,8.27
2023-06-01,12741,46.24
2023-06-01,12742,20.04
2023-06-01,12743,65.06
2023-06-01,12744,28.55
2023-06-01,12745,61.53
2023-06-01,12746,2.74
2023-06-01,12747,75.23
2023-06-01,12748,80.26
2023-06-01,12749,97.22
2023-06-01,12750,43.43
2023-06-01,12751,76.45
2023-06-01,12752,83.93
2023-06-01,12753,24.71
2023-06-01,12754,87.16
2023-06-01,12755,11.86
2023-06-01,12756,34.37
2023-06-01,12757,10.95
2023-06-01,12758,62.29
2023-06-01,12759,4.26
2023-06-01,12760,49.08
2023-06-01,12761,63.54
2023-06-01,12762,46.91
2023-06-01,12763,13.05
2023-06-01,12764,64.43
2023-06-01,12765,67.28
2023-06-01,12766,13.26
2023-06-01,12767,49.08
2023-06-01,12768,90.48
2023-06-01,12769,11.63
2023-06-01,12770,75.26
2023-06-01,12771,18.89
2023-06-01,12772,21.59
2023-06-01,12773,3.74
2023-06-01,12774,96.09
2023-06-01,12775,56.29
2023-06-01,12776,66.43
2023-06-01,12777,36.68
2023-06-01,12778,36.93
2023-06-01,12779,21.75
2023-06-01,12780,89.79
2023-06-01,12781,83.86
2023-06-01,12782,27.92
2023-06-01,12783,49.65
2023-06-01,12784,64.84
2023-06-01,12785,50.87
2023-06-01,12786,80.42
2023-06-01,12787,0.95
2023-06-01,12788,35.61
2023-06-01,12789,84.44
2023-06-01,12790,28.18
2023-06-01,12791,20.31
2023-06-01,12792,24.96
2023-06-01,12793,74.74
2023-06-01,12794,82.27
2023-06-01,12795,32.96
2023-06-01,12796,78.06
2023-06-01,12797,63.22
2023-06-01,12798,82.64
2023-06-01,12799,33.56
2023-06-01,12800,22.42
2023-06-01,12801,90.57
2023-06-01,12802,95.74
2023-06-01,12803,42.27
2023-06-01,12804,15.2
2023-06-01,12805,53.8
2023-06-01,12806,76.35
2023-06-01,12807,99.08
2023-06-01,12808,0.07
2023-06-01,12809,0.33
2023-06-01,12810,45.65
2023-06-01,12811,35.8
2023-06-01,12812,66.98
2023-06-01,12813,26.32
2023-06-01,12814,77.72
2023-06-01,12815,55.65
2023-06-01,12816,66.81
2023-06-01,12817,75.67
2023-06-01,12818,52.56
2023-06-01,12819,79.68
2023-06-01,12820,53.98
2023-06-01,12821,27.13
2023-06-01,12822,81.87
2023-06-01,12823,93.47
2023-06-01,12824,28.19
2023-06-01,12825,56.5
2023-06-01,12826,72.59
2023-06-01,12827,19.91
2023-06-01,12828,54.45
2023-06-01,12829,14.95
2023-06-01,12830,29.93
2023-06-01,12831,66.01
2023-06-01,12832,2.72
2023-06-01,12833,9.03
2023-06-01,12834,78.66
2023-06-01,12835,21.81
2023-06-01,12836,35.42
2023-06-01,12837,17.14
2023-06-01,12838,34.73
2023-06-01,12839,9.97
2023-06-01,12840,95.66
2023-06-01,12841,81.25
2023-06-01,12842,18.77
2023-06-01,12843,68.04
2023-06-01,12844,86.76
2023-06-01,12845,65.54
2023-06-01,12846,13.24
2023-06-01,12847,36.26
2023-06-01,12848,88.51
2023-06-01,12849,7.34
2023-06-01,12850,25.95
2023-06-01,12851,33.53
2023-06-01,12852,84.28
2023-06-01,12853,6.64
2023-06-01,12854,31.05
2023-06-01,12855,82.83
2023-06-01,12856,36.67
2023-06-01,12857,51.65
2023-06-01,12858,27.35
2023-06-01,12859,46.48
2023-06-01,12860,6.16
2023-06-01,12861,44.79
2023-06-01,12862,83.93
2023-06-01,12863,33.69
2023-06-01,12864,99.61
2023-06-01,12865,66.87
2023-06-01,12866,92.59
2023-06-01,12867,32.32
2023-06-01,12868,59.69
2023-06-01,12869,48.38
2023-06-01,12870,66.27
2023-06-01,12871,94.65
2023-06-01,12872,20.66
2023-06-01,12873,26.31
2023-06-01,12874,71.58
2023-06-01,12875,1.65
2023-06-01,12876,2.03
2023-06-01,12877,26.7
2023-06-01,12878,51.9
2023-06-01,12879,77.57
2023-06-01,12880,23.65
2023-06-01,12881,94.2
2023-06-01,12882,58.07
2023-06-01,12883,62.58
2023-06-01,12884,79.86
2023-06-01,12885,12.47
2023-06-01,12886,57.3
2023-06-01,12887,19.44
2023-06-01,12888,21.64
2023-06-01,12889,63.32
2023-06-01,12890,97.85
2023-06-01,12891,92.9
2023-06-01,12892,66.57
2023-06-01,12893,0.35
2023-06-01,12894,6.85
2023-06-01,12895,23.16
2023-06-01,12896,62.23
2023-06-01,12897,44.01
2023-06-01,12898,90.94
2023-06-01,12899,51.89
2023-06-01,12900,29.8
2023-06-01,12901,3.31
2023-06-01,12902,83.17
2023-06-01,12903,54.85
2023-06-01,12904,13.79
2023-06-01,12905,64.33
2023-06-01,12906,76.85
2023-06-01,12907,4.55
2023-06-01,12908,40.02
2023-06-01,12909,38.15
2023-06-01,12910,57.0
2023-06-01,12911,70.54
2023-06-01,12912,10.31
2023-06-01,12913,71.75
2023-06-01,12914,7.17
2023-06-01,12915,76.87
2023-06-01,12916,53.25
2023-06-01,12917,17.83
2023-06-01,12918,75.82
2023-06-01,12919,54.44
2023-06-01,12920,67.35
2023-06-01,12921,89.37
2023-06-01,12922,75.67
2023-06-01,12923,21.51
2023-06-01,12924,24.94
2023-06-01,12925,16.54
2023-06-01,12926,52.38
2023-06-01,12927,35.94
2023-06-01,12928,96.6
2023-06-01,12929,1.07
2023-06-01,12930,96.55
2023-06-01,12931,22.66
2023-06-01,12932,4.23
2023-06-01,12933,35.83
2023-06-01,12934,98.38
2023-06-01,12935,65.35
2023-06-01,12936,34.15
2023-06-01,12937,77.06
2023-06-01,12938,63.78
2023-06-01,12939,90.42
2023-06-01,12940,75.53
2023-06-01,12941,12.71
2023-06-01,12942,57.47
2023-06-01,12943,44.92
2023-06-01,12944,5.86
2023-06-01,12945,46.99
2023-06-01,12946,31.09
2023-06-01,12947,3.22
2023-06-01,12948,56.51
2023-06-01,12949,75.75
2023-06-01,12950,61.68
2023-06-01,12951,30.67
2023-06-01,12952,42.49
2023-06-01,12953,40.63
2023-06-01,12954,54.7
2023-06-01,12955,93.93
2023-06-01,12956,49.8
2023-06-01,12957,4.07
2023-06-01,12958,0.09
2023-06-01,12959,84.74
2023-06-01,12960,97.02
2023-06-01,12961,62.08
2023-06-01,12962,52.29
2023-06-01,12963,62.19
2023-06-01,12964,80.22
2023-06-01,12965,48.08
2023-06-01,12966,9.43
2023-06-01,12967,87.6
2023-06-01,12968,72.79
2023-06-01,12969,25.07
2023-06-01,12970,69.67
2023-06-01,12971,77.48
2023-06-01,12972,76.05
2023-06-01,12973,75.75
2023-06-01,12974,2.05
2023-06-01,12975,63.72
2023-06-01,12976,61.96
2023-06-01,12977,36.74
2023-06-01,12978,94.19
2023-06-01,12979,51.34
2023-06-01,12980,1.1
2023-06-01,12981,91.95
2023-06-01,12982,17.17
2023-06-01,12983,5.46
2023-06-01,12984,96.48
2023-06-01,12985,72.1
2023-06-01,12986,21.54
2023-06-01,12987,36.68
2023-06-01,12988,94.37
2023-06-01,12989,3.95
2023-06-01,12990,20.66
2023-06-01,12991,16.96
2023-06-01,12992,45.49
2023-06-01,12993,72.23
2023-06-01,12994,1.93
2023-06-01,12995,36.75
2023-06-01,12996,54.02
2023-06-01,12997,60.26
2023-06-01,12998,78.15
2023-06-01,12999,40.44
2023-06-01,13000,69.14
2023-06-01,13001,12.71
2023-06-01,13002,61.82
2023-06-01,13003,61.88
2023-06-01,13004,10.72
2023-06-01,13005,17.9
2023-06-01,13006,10.88
2023-06-01,13007,45.31
2023-06-01,13008,61.68
2023-06-01,13009,75.85
2023-06-01,13010,49.29
2023-06-01,13011,78.99
2023-06-01,13012,55.68
2023-06-01,13013,57.11
2023-06-01,13014,49.38
2023-06-01,13015,70.28
2023-06-01,13016,62.78
2023-06-01,13017,57.65
2023-06-01,13018,6.52
2023-06-01,13019,72.74
2023-06-01,13020,23.18
2023-06-01,13021,27.65
2023-06-01,13022,54.72
2023-06-01,13023,45.13
2023-06-01,13024,90.26
2023-06-01,13025,61.94
2023-06-01,13026,22.14
2023-06-01,13027,96.91
2023-06-01,13028,84.97
2023-06-01,13029,22.78
2023-06-01,13030,54.18
2023-06-01,13031,5.6
2023-06-01,13032,93.59
2023-06-01,13033,44.42
2023-06-01,13034,21.82
2023-06-01,13035,91.54
2023-06-01,13036,42.84
2023-06-01,13037,6.95
2023-06-01,13038,97.53
2023-06-01,13039,7.38
2023-06-01,13040,8.19
2023-06-01,13041,16.73
2023-06-01,13042,49.34
2023-06-01,13043,71.15
2023-06-01,13044,96.26
2023-06-01,13045,93.23
2023-06-01,13046,82.57
2023-06-01,13047,74.22
2023-06-01,13048,49.93
2023-06-01,13049,56.72
2023-06-01,13050,15.89
2023-06-01,13051,5.45
2023-06-01,13052,8.94
2023-06-01,13053,72.47
2023-06-01,13054,29.95
2023-06-01,13055,28.37
2023-06-01,13056,38.04
2023-06-01,13057,49.84
2023-06-01,13058,67.87
2023-06-01,13059,32.33
2023-06-01,13060,17.96
2023-06-01,13061,49.22
2023-06-01,13062,99.1
2023-06-01,13063,25.55
2023-06-01,13064,21.0
2023-06-01,13065,30.01
2023-06-01,13066,54.92
2023-06-01,13067,42.47
2023-06-01,13068,50.34
2023-06-01,13069,53.89
2023-06-01,13070,8.41
2023-06-01,13071,79.67
2023-06-01,13072,11.32
2023-06-01,13073,64.96
2023-06-01,13074,94.3
2023-06-01,13075,11.98
2023-06-01,13076,73.22
2023-06-01,13077,31.89
2023-06-01,13078,40.37
2023-06-01,13079,79.89
2023-06-01,13080,66.1
2023-06-01,13081,39.45
2023-06-01,13082,81.32
2023-06-01,13083,61.59
2023-06-01,13084,22.06
2023-06-01,13085,87.09
2023-06-01,13086,69.51
2023-06-01,13087,10.45
2023-06-01,13088,4.57
2023-06-01,13089,54.54
2023-06-01,13090,66.3
2023-06-01,13091,41.47
2023-06-01,13092,29.91
2023-06-01,13093,40.91
2023-06-01,13094,40.55
2023-06-01,13095,34.21
2023-06-01,13096,74.6
2023-06-01,13097,78.57
2023-06-01,13098,56.34
2023-06-01,13099,35.31
2023-06-01,13100,40.52
2023-06-01,13101,45.93
2023-06-01,13102,53.77
2023-06-01,13103,15.96
2023-06-01,13104,19.88
2023-06-01,13105,98.12
2023-06-01,13106,90.13
2023-06-01,13107,49.63
2023-06-01,13108,55.8
2023-06-01,13109,77.27
2023-06-01,13110,67.17
2023-06-01,13111,58.93
2023-06-01,13112,66.72
2023-06-01,13113,76.77
2023-06-01,13114,3.92
2023-06-01,13115,60.98
2023-06-01,13116,2.12
2023-06-01,13117,26.9
2023-06-01,13118,89.45
2023-06-01,13119,81.75
2023-06-01,13120,26.25
2023-06-01,13121,79.01
2023-06-01,13122,10.24
2023-06-01,13123,14.24
2023-06-01,13124,17.29
2023-06-01,13125,57.55
2023-06-01,13126,13.7
2023-06-01,13127,84.03
2023-06-01,13128,92.15
2023-06-01,13129,25.03
2023-06-01,13130,16.91
2023-06-01,13131,12.12
2023-06-01,13132,18.81
2023-06-01,13133,59.96
2023-06-01,13134,50.95
2023-06-01,13135,4.15
2023-06-01,13136,94.4
2023-06-01,13137,49.18
2023-06-01,13138,46.61
2023-06-01,13139,75.65
2023-06-01,13140,2.92
2023-06-01,13141,62.31
2023-06-01,13142,15.13
2023-06-01,13143,5.86
2023-06-01,13144,39.98
2023-06-01,13145,93.76
2023-06-01,13146,6.86
2023-06-01,13147,50.55
2023-06-01,13148,13.42
2023-06-01,13149,72.62
2023-06-01,13150,0.35
2023-06-01,13151,74.84
2023-06-01,13152,49.21
2023-06-01,13153,52.1
2023-06-01,13154,24.1
2023-06-01,13155,15.12
2023-06-01,13156,93.05
2023-06-01,13157,85.32
2023-06-01,13158,94.91
2023-06-01,13159,77.58
2023-06-01,13160,9.65
2023-06-01,13161,82.7
2023-06-01,13162,88.74
2023-06-01,13163,73.55
2023-06-01,13164,18.1
2023-06-01,13165,63.02
2023-06-01,13166,6.04
2023-06-01,13167,16.21
2023-06-01,13168,93.71
2023-06-01,13169,38.04
2023-06-01,13170,92.04
2023-06-01,13171,50.95
2023-06-01,13172,0.35
2023-06-01,13173,93.57
2023-06-01,13174,47.6
2023-06-01,13175,39.79
2023-06-01,13176,66.09
2023-06-01,13177,62.49
2023-06-01,13178,69.21
2023-06-01,13179,54.82
2023-06-01,13180,46.51
2023-06-01,13181,12.19
2023-06-01,13182,51.43
2023-06-01,13183,50.16
2023-06-01,13184,17.54
2023-06-01,13185,60.89
2023-06-01,13186,64.02
2023-06-01,13187,74.67
2023-06-01,13188,79.63
2023-06-01,13189,27.02
2023-06-01,13190,70.91
2023-06-01,13191,46.38
2023-06-01,13192,28.21
2023-06-01,13193,42.38
2023-06-01,13194,50.62
2023-06-01,13195,19.33
2023-06-01,13196,11.71
2023-06-01,13197,98.26
2023-06-01,13198,47.38
2023-06-01,13199,65.9
2023-06-01,13200,88.99
2023-06-01,13201,80.93
2023-06-01,13202,7.29
2023-06-01,13203,68.42
2023-06-01,13204,76.75
2023-06-01,13205,95.95
2023-06-01,13206,78.83
2023-06-01,13207,59.66
2023-06-01,13208,15.03
2023-06-01,13209,16.46
2023-06-01,13210,73.34
2023-06-01,13211,70.68
2023-06-01,13212,80.16
2023-06-01,13213,88.42
2023-06-01,13214,71.89
2023-06-01,13215,7.53
2023-06-01,13216,44.97
2023-06-01,13217,91.96
2023-06-01,13218,15.43
2023-06-01,13219,20.75
2023-06-01,13220,24.75
2023-06-01,13221,53.16
2023-06-01,13222,59.53
2023-06-01,13223,76.89
2023-06-01,13224,87.48
2023-06-01,13225,44.13
2023-06-01,13226,44.12
2023-06-01,13227,23.78
2023-06-01,13228,91.97
2023-06-01,13229,42.15
2023-06-01,13230,12.07
2023-06-01,13231,76.51
2023-06-01,13232,86.03
2023-06-01,13233,84.05
2023-06-01,13234,1.96
2023-06-01,13235,5.76
2023-06-01,13236,86.8
2023-06-01,13237,63.14
2023-06-01,13238,88.36
2023-06-01,13239,2.62
2023-06-01,13240,18.21
2023-06-01,13241,12.55
2023-06-01,13242,53.46
2023-06-01,13243,56.24
2023-06-01,13244,62.47
2023-06-01,13245,56.32
2023-06-01,13246,29.18
2023-06-01,13247,62.69
2023-06-01,13248,72.53
2023-06-01,13249,75.35
2023-06-01,13250,34.9
2023-06-01,13251,69.49
2023-06-01,13252,19.22
2023-06-01,13253,15.25
2023-06-01,13254,72.53
2023-06-01,13255,68.86
2023-06-01,13256,96.22
2023-06-01,13257,20.17
2023-06-01,13258,77.25
2023-06-01,13259,33.74
2023-06-01,13260,13.87
2023-06-01,13261,79.61
2023-06-01,13262,89.7
2023-06-01,13263,77.69
2023-06-01,13264,77.15
2023-06-01,13265,73.23
2023-06-01,13266,24.0
2023-06-01,13267,50.52
2023-06-01,13268,81.48
2023-06-01,13269,27.36
2023-06-01,13270,59.96
2023-06-01,13271,18.76
2023-06-01,13272,83.48
2023-06-01,13273,12.42
2023-06-01,13274,65.11
2023-06-01,13275,69.52
2023-06-01,13276,77.15
2023-06-01,13277,69.95
2023-06-01,13278,89.76
2023-06-01,13279,12.25
2023-06-01,13280,5.38
2023-06-01,13281,87.64
2023-06-01,13282,86.13
2023-06-01,13283,44.38
2023-06-01,13284,93.31
2023-06-01,13285,6.35
2023-06-01,13286,55.33
2023-06-01,13287,7.86
2023-06-01,13288,11.21
2023-06-01,13289,81.37
2023-06-01,13290,97.63
2023-06-01,13291,15.6
2023-06-01,13292,61.45
2023-06-01,13293,75.29
2023-06-01,13294,81.1
2023-06-01,13295,68.14
2023-06-01,13296,43.91
2023-06-01,13297,24.25
2023-06-01,13298,17.33
2023-06-01,13299,47.56
2023-06-01,13300,50.52
2023-06-01,13301,9.15
2023-06-01,13302,31.78
2023-06-01,13303,41.34
2023-06-01,13304,86.94
2023-06-01,13305,93.19
2023-06-01,13306,57.59
2023-06-01,13307,83.22
2023-06-01,13308,29.27
2023-06-01,13309,94.82
2023-06-01,13310,96.15
2023-06-01,13311,55.57
2023-06-01,13312,59.17
2023-06-01,13313,81.39
2023-06-01,13314,11.64
2023-06-01,13315,70.6
2023-06-01,13316,52.22
2023-06-01,13317,54.82
2023-06-01,13318,15.67
2023-06-01,13319,98.01
2023-06-01,13320,74.65
2023-06-01,13321,66.1
2023-06-01,13322,97.78
2023-06-01,13323,41.94
2023-06-01,13324,61.5
2023-06-01,13325,55.04
2023-06-01,13326,42.63
2023-06-01,13327,55.23
2023-06-01,13328,44.15
2023-06-01,13329,69.96
2023-06-01,13330,78.07
2023-06-01,13331,79.7
2023-06-01,13332,73.73
2023-06-01,13333,31.3
2023-06-01,13334,95.61
2023-06-01,13335,26.56
2023-06-01,13336,0.84
2023-06-01,13337,32.62
2023-06-01,13338,59.4
2023-06-01,13339,85.46
2023-06-01,13340,86.13
2023-06-01,13341,68.49
2023-06-01,13342,1.21
2023-06-01,13343,76.78
2023-06-01,13344,25.48
2023-06-01,13345,68.65
2023-06-01,13346,96.96
2023-06-01,13347,60.07
2023-06-01,13348,48.96
2023-06-01,13349,52.66
2023-06-01,13350,53.85
2023-06-01,13351,49.91
2023-06-01,13352,30.99
2023-06-01,13353,89.14
2023-06-01,13354,73.55
2023-06-01,13355,76.26
2023-06-01,13356,72.3
2023-06-01,13357,3.94
2023-06-01,13358,32.73
2023-06-01,13359,79.87
2023-06-01,13360,64.57
2023-06-01,13361,61.83
2023-06-01,13362,55.84
2023-06-01,13363,76.03
2023-06-01,13364,62.39
2023-06-01,13365,27.74
2023-06-01,13366,3.29
2023-06-01,13367,47.71
2023-06-01,13368,64.39
2023-06-01,13369,51.2
2023-06-01,13370,66.56
2023-06-01,13371,82.5
2023-06-01,13372,55.93
2023-06-01,13373,73.85
2023-06-01,13374,70.14
2023-06-01,13375,14.1
2023-06-01,13376,33.37
2023-06-01,13377,68.74
2023-06-01,13378,96.85
2023-06-01,13379,33.03
2023-06-01,13380,94.02
2023-06-01,13381,72.7
2023-06-01,13382,3.23
2023-06-01,13383,39.59
2023-06-01,13384,75.7
2023-06-01,13385,24.55
2023-06-01,13386,7.05
2023-06-01,13387,55.76
2023-06-01,13388,26.19
2023-06-01,13389,32.7
2023-06-01,13390,71.11
2023-06-01,13391,85.22
2023-06-01,13392,25.58
2023-06-01,13393,69.1
2023-06-01,13394,14.13
2023-06-01,13395,76.37
2023-06-01,13396,91.65
2023-06-01,13397,98.29
2023-06-01,13398,91.88
2023-06-01,13399,8.38
2023-06-01,13400,75.52
2023-06-01,13401,61.07
2023-06-01,13402,65.24
2023-06-01,13403,98.25
2023-06-01,13404,16.97
2023-06-01,13405,93.77
2023-06-01,13406,62.64
2023-06-01,13407,54.58
2023-06-01,13408,11.17
2023-06-01,13409,25.7
2023-06-01,13410,96.31
2023-06-01,13411,36.35
2023-06-01,13412,13.76
2023-06-01,13413,91.34
2023-06-01,13414,87.7
2023-06-01,13415,18.28
2023-06-01,13416,61.77
2023-06-01,13417,5.01
2023-06-01,13418,13.08
2023-06-01,13419,20.32
2023-06-01,13420,52.48
2023-06-01,13421,75.24
2023-06-01,13422,90.64
2023-06-01,13423,99.77
2023-06-01,13424,80.84
2023-06-01,13425,35.97
2023-06-01,13426,52.28
2023-06-01,13427,99.83
2023-06-01,13428,44.13
2023-06-01,13429,61.57
2023-06-01,13430,66.21
2023-06-01,13431,37.94
2023-06-01,13432,6.36
2023-06-01,13433,50.13
2023-06-01,13434,5.91
2023-06-01,13435,86.37
2023-06-01,13436,93.03
2023-06-01,13437,42.98
2023-06-01,13438,34.01
2023-06-01,13439,14.77
2023-06-01,13440,40.75
2023-06-01,13441,23.99
2023-06-01,13442,75.12
2023-06-01,13443,84.06
2023-06-01,13444,61.97
2023-06-01,13445,62.11
2023-06-01,13446,84.2
2023-06-01,13447,54.93
2023-06-01,13448,71.1
2023-06-01,13449,31.46
2023-06-01,13450,79.82
2023-06-01,13451,84.23
2023-06-01,13452,74.25
2023-06-01,13453,97.82
2023-06-01,13454,94.48
2023-06-01,13455,50.42
2023-06-01,13456,54.84
2023-06-01,13457,46.81
2023-06-01,13458,82.59
2023-06-01,13459,21.15
2023-06-01,13460,79.3
2023-06-01,13461,29.04
2023-06-01,13462,34.62
2023-06-01,13463,60.12
2023-06-01,13464,29.29
2023-06-01,13465,1.68
2023-06-01,13466,16.3
2023-06-01,13467,54.97
2023-06-01,13468,13.01
2023-06-01,13469,18.51
2023-06-01,13470,58.99
2023-06-01,13471,54.48
2023-06-01,13472,75.0
2023-06-01,13473,18.46
2023-06-01,13474,99.53
2023-06-01,13475,79.71
2023-06-01,13476,57.68
2023-06-01,13477,11.77
2023-06-01,13478,26.96
2023-06-01,13479,88.77
2023-06-01,13480,41.63
2023-06-01,13481,76.55
2023-06-01,13482,66.51
2023-06-01,13483,42.71
2023-06-01,13484,48.5
2023-06-01,13485,53.69
2023-06-01,13486,71.19
2023-06-01,13487,66.36
2023-06-01,13488,64.62
2023-06-01,13489,51.93
2023-06-01,13490,87.62
2023-06-01,13491,6.61
2023-06-01,13492,97.43
2023-06-01,13493,90.22
2023-06-01,13494,9.33
2023-06-01,13495,19.29
2023-06-01,13496,98.97
2023-06-01,13497,0.81
2023-06-01,13498,92.77
2023-06-01,13499,4.25
2023-06-01,13500,13.91
2023-06-01,13501,96.95
2023-06-01,13502,32.55
2023-06-01,13503,41.31
2023-06-01,13504,44.06
2023-06-01,13505,92.13
2023-06-01,13506,48.06
2023-06-01,13507,22.37
2023-06-01,13508,37.79
2023-06-01,13509,18.21
2023-06-01,13510,73.96
2023-06-01,13511,46.08
2023-06-01,13512,47.06
2023-06-01,13513,76.08
2023-06-01,13514,12.48
2023-06-01,13515,96.95
2023-06-01,13516,9.84
2023-06-01,13517,53.32
2023-06-01,13518,71.89
2023-06-01,13519,91.54
2023-06-01,13520,78.87
2023-06-01,13521,35.14
2023-06-01,13522,98.1
2023-06-01,13523,41.79
2023-06-01,13524,47.25
2023-06-01,13525,67.35
2023-06-01,13526,79.35
2023-06-01,13527,22.4
2023-06-01,13528,86.78
2023-06-01,13529,8.3
2023-06-01,13530,73.33
2023-06-01,13531,98.77
2023-06-01,13532,45.6
2023-06-01,13533,86.91
2023-06-01,13534,53.07
2023-06-01,13535,30.23
2023-06-01,13536,21.41
2023-06-01,13537,84.76
2023-06-01,13538,64.68
2023-06-01,13539,12.27
2023-06-01,13540,59.91
2023-06-01,13541,27.58
2023-06-01,13542,55.24
2023-06-01,13543,22.09
2023-06-01,13544,74.76
2023-06-01,13545,13.56
2023-06-01,13546,51.92
2023-06-01,13547,61.01
2023-06-01,13548,89.2
2023-06-01,13549,92.78
2023-06-01,13550,4.66
2023-06-01,13551,84.71
2023-06-01,13552,86.88
2023-06-01,13553,16.49
2023-06-01,13554,79.48
2023-06-01,13555,83.94
2023-06-01,13556,44.82
2023-06-01,13557,58.3
2023-06-01,13558,60.19
2023-06-01,13559,57.43
2023-06-01,13560,42.28
2023-06-01,13561,84.22
2023-06-01,13562,59.19
2023-06-01,13563,38.04
2023-06-01,13564,22.98
2023-06-01,13565,18.34
2023-06-01,13566,52.85
2023-06-01,13567,85.0
2023-06-01,13568,49.95
2023-06-01,13569,77.29
2023-06-01,13570,2.02
2023-06-01,13571,91.51
2023-06-01,13572,69.94
2023-06-01,13573,11.96
2023-06-01,13574,3.52
2023-06-01,13575,27.52
2023-06-01,13576,82.49
2023-06-01,13577,25.64
2023-06-01,13578,71.5
2023-06-01,13579,2.48
2023-06-01,13580,0.29
2023-06-01,13581,21.85
2023-06-01,13582,88.18
2023-06-01,13583,25.28
2023-06-01,13584,48.23
2023-06-01,13585,46.5
2023-06-01,13586,78.16
2023-06-01,13587,7.67
2023-06-01,13588,84.19
2023-06-01,13589,57.63
2023-06-01,13590,3.43
2023-06-01,13591,92.35
2023-06-01,13592,30.11
2023-06-01,13593,29.96
2023-06-01,13594,35.95
2023-06-01,13595,13.76
2023-06-01,13596,15.73
2023-06-01,13597,20.94
2023-06-01,13598,73.47
2023-06-01,13599,81.16
2023-06-01,13600,61.42
2023-06-01,13601,47.48
2023-06-01,13602,53.63
2023-06-01,13603,28.17
2023-06-01,13604,97.58
2023-06-01,13605,64.25
2023-06-01,13606,2.8
2023-06-01,13607,55.21
2023-06-01,13608,74.24
2023-06-01,13609,98.28
2023-06-01,13610,82.62
2023-06-01,13611,24.58
2023-06-01,13612,94.75
2023-06-01,13613,89.84
2023-06-01,13614,63.92
2023-06-01,13615,22.34
2023-06-01,13616,60.68
2023-06-01,13617,81.31
2023-06-01,13618,54.02
2023-06-01,13619,56.28
2023-06-01,13620,72.49
2023-06-01,13621,29.04
2023-06-01,13622,5.09
2023-06-01,13623,8.53
2023-06-01,13624,87.65
2023-06-01,13625,65.86
2023-06-01,13626,36.1
2023-06-01,13627,22.32
2023-06-01,13628,74.87
2023-06-01,13629,52.61
2023-06-01,13630,80.9
2023-06-01,13631,1.63
2023-06-01,13632,27.0
2023-06-01,13633,14.08
2023-06-01,13634,57.24
2023-06-01,13635,72.94
2023-06-01,13636,20.47
2023-06-01,13637,43.43
2023-06-01,13638,34.95
2023-06-01,13639,49.2
2023-06-01,13640,45.97
2023-06-01,13641,49.89
2023-06-01,13642,72.49
2023-06-01,13643,67.27
2023-06-01,13644,48.83
2023-06-01,13645,37.74
2023-06-01,13646,83.39
2023-06-01,13647,89.07
2023-06-01,13648,48.65
2023-06-01,13649,42.28
2023-06-01,13650,80.4
2023-06-01,13651,36.4
2023-06-01,13652,55.52
2023-06-01,13653,24.19
2023-06-01,13654,28.17
2023-06-01,13655,40.29
2023-06-01,13656,61.87
2023-06-01,13657,77.14
2023-06-01,13658,38.4
2023-06-01,13659,41.95
2023-06-01,13660,16.42
2023-06-01,13661,98.99
2023-06-01,13662,73.67
2023-06-01,13663,96.58
2023-06-01,13664,1.08
2023-06-01,13665,79.61
2023-06-01,13666,99.84
2023-06-01,13667,22.98
2023-06-01,13668,79.54
2023-06-01,13669,10.53
2023-06-01,13670,2.96
2023-06-01,13671,5.64
2023-06-01,13672,58.04
2023-06-01,13673,29.45
2023-06-01,13674,5.65
2023-06-01,13675,8.81
2023-06-01,13676,88.81
2023-06-01,13677,3.79
2023-06-01,13678,93.4
2023-06-01,13679,63.56
