date,grid_id,CMP_cloud_mean
2023-06-01,13940,0.345
2023-06-01,13941,0.314
2023-06-01,13942,0.671
2023-06-01,13943,0.628
2023-06-01,13944,0.497
2023-06-01,13945,0.771
2023-06-01,13946,0.2
2023-06-01,13947,0.495
2023-06-01,13948,0.779
2023-06-01,13949,0.233
2023-06-01,13950,0.169
2023-06-01,13951,0.42
2023-06-01,13952,0.09
2023-06-01,13953,0.455
2023-06-01,13954,0.797
2023-06-01,13955,0.908
2023-06-01,13956,0.973
2023-06-01,13957,0.179
2023-06-01,13958,0.302
2023-06-01,13959,0.674
2023-06-01,13960,0.228
2023-06-01,13961,0.604
2023-06-01,13962,0.666
2023-06-01,13963,0.554
2023-06-01,13964,0.608
2023-06-01,13965,0.533
2023-06-01,13966,0.193
2023-06-01,13967,0.986
2023-06-01,13968,0.855
2023-06-01,13969,0.867
2023-06-01,13970,0.772
2023-06-01,13971,0.907
2023-06-01,13972,0.692
2023-06-01,13973,0.566
2023-06-01,13974,0.495
2023-06-01,13975,0.551
2023-06-01,13976,0.857
2023-06-01,13977,0.085
2023-06-01,13978,0.866
2023-06-01,13979,0.875
2023-06-01,13980,0.951
2023-06-01,13981,0.577
2023-06-01,13982,0.668
2023-06-01,13983,0.135
2023-06-01,13984,0.912
2023-06-01,13985,0.774
2023-06-01,13986,0.445
2023-06-01,13987,0.065
2023-06-01,13988,0.334
2023-06-01,13989,0.984
2023-06-01,13990,0.171
2023-06-01,13991,0.957
2023-06-01,13992,0.139
2023-06-01,13993,0.941
2023-06-01,13994,0.671
2023-06-01,13995,0.104
2023-06-01,13996,0.485
2023-06-01,13997,0.708
2023-06-01,13998,0.544
2023-06-01,13999,0.496
2023-06-01,14000,0.39
2023-06-01,14001,0.452
2023-06-01,14002,0.245
2023-06-01,14003,0.178
2023-06-01,14004,0.254
2023-06-01,14005,0.188
2023-06-01,14006,0.223
2023-06-01,14007,0.865
2023-06-01,14008,0.854
2023-06-01,14009,0.484
2023-06-01,14010,0.485
2023-06-01,14011,0.577
2023-06-01,14012,0.936
2023-06-01,14013,0.771
2023-06-01,14014,0.386
2023-06-01,14015,0.1
2023-06-01,14016,0.87
2023-06-01,14017,0.484
2023-06-01,14018,0.199
2023-06-01,14019,0.311
2023-06-01,14020,0.762
2023-06-01,14021,0.415
2023-06-01,14022,0.657
2023-06-01,14023,0.315
2023-06-01,14024,0.012
2023-06-01,14025,0.863
2023-06-01,14026,0.363
2023-06-01,14027,0.741
2023-06-01,14028,0.585
2023-06-01,14029,0.634
2023-06-01,14030,0.351
2023-06-01,14031,0.614
2023-06-01,14032,0.112
2023-06-01,14033,0.87
2023-06-01,14034,0.575
2023-06-01,14035,0.877
2023-06-01,14036,0.588
2023-06-01,14037,0.231
2023-06-01,14038,0.134
2023-06-01,14039,0.833
2023-06-01,14040,0.237
2023-06-01,14041,0.523
2023-06-01,14042,0.253
2023-06-01,14043,0.816
2023-06-01,14044,0.713
2023-06-01,14045,0.346
2023-06-01,14046,0.088
2023-06-01,14047,0.012
2023-06-01,14048,0.753
2023-06-01,14049,0.282
2023-06-01,14050,0.937
2023-06-01,14051,0.967
2023-06-01,14052,0.915
2023-06-01,14053,0.008
2023-06-01,14054,0.137
2023-06-01,14055,0.02
2023-06-01,14056,0.722
2023-06-01,14057,0.148
2023-06-01,14058,0.101
2023-06-01,14059,0.838
2023-06-01,14060,0.2
2023-06-01,14061,0.898
2023-06-01,14062,0.8
2023-06-01,14063,0.944
2023-06-01,14064,0.902
2023-06-01,14065,0.475
2023-06-01,14066,0.831
2023-06-01,14067,0.838
2023-06-01,14068,0.036
2023-06-01,14069,0.879
2023-06-01,14070,0.625
2023-06-01,14071,0.368
2023-06-01,14072,0.568
2023-06-01,14073,0.514
2023-06-01,14074,0.114
2023-06-01,14075,0.828
2023-06-01,14076,0.384
2023-06-01,14077,0.063
2023-06-01,14078,0.863
2023-06-01,14079,0.003
2023-06-01,14080,0.139
2023-06-01,14081,0.726
2023-06-01,14082,0.057
2023-06-01,14083,0.012
2023-06-01,14084,0.337
2023-06-01,14085,0.627
2023-06-01,14086,0.604
2023-06-01,14087,0.345
2023-06-01,14088,0.115
2023-06-01,14089,0.783
2023-06-01,14090,0.028
2023-06-01,14091,0.337
2023-06-01,14092,0.537
2023-06-01,14093,0.101
2023-06-01,14094,0.408
2023-06-01,14095,0.064
2023-06-01,14096,0.309
2023-06-01,14097,0.157
2023-06-01,14098,0.993
2023-06-01,14099,0.911
2023-06-01,14100,0.5
2023-06-01,14101,0.359
2023-06-01,14102,0.054
2023-06-01,14103,0.026
2023-06-01,14104,0.986
2023-06-01,14105,0.329
2023-06-01,14106,0.234
2023-06-01,14107,0.359
2023-06-01,14108,0.847
2023-06-01,14109,0.611
2023-06-01,14110,0.161
2023-06-01,14111,0.479
2023-06-01,14112,0.487
2023-06-01,14113,0.405
2023-06-01,14114,0.442
2023-06-01,14115,0.474
2023-06-01,14116,0.902
2023-06-01,14117,0.052
2023-06-01,14118,0.782
2023-06-01,14119,0.626
2023-06-01,14120,0.113
2023-06-01,14121,0.37
2023-06-01,14122,0.088
2023-06-01,14123,0.011
2023-06-01,14124,0.542
2023-06-01,14125,0.994
2023-06-01,14126,0.258
2023-06-01,14127,0.882
2023-06-01,14128,0.63
2023-06-01,14129,0.296
2023-06-01,14130,0.482
2023-06-01,14131,0.187
2023-06-01,14132,0.604
2023-06-01,14133,0.516
2023-06-01,14134,0.902
2023-06-01,14135,0.471
2023-06-01,14136,0.067
2023-06-01,14137,0.106
2023-06-01,14138,0.595
2023-06-01,14139,0.522
2023-06-01,14140,0.434
2023-06-01,14141,0.953
2023-06-01,14142,0.214
2023-06-01,14143,0.928
2023-06-01,14144,0.549
2023-06-01,14145,0.29
2023-06-01,14146,0.319
2023-06-01,14147,0.074
2023-06-01,14148,0.015
2023-06-01,14149,0.296
2023-06-01,14150,0.298
2023-06-01,14151,0.961
2023-06-01,14152,0.863
2023-06-01,14153,0.013
2023-06-01,14154,0.072
2023-06-01,14155,0.549
2023-06-01,14156,0.005
2023-06-01,14157,0.523
2023-06-01,14158,0.055
2023-06-01,14159,0.589
2023-06-01,14160,0.832
2023-06-01,14161,0.107
2023-06-01,14162,0.951
2023-06-01,14163,0.22
2023-06-01,14164,0.433
2023-06-01,14165,0.579
2023-06-01,14166,0.986
2023-06-01,14167,0.998
2023-06-01,14168,0.272
2023-06-01,14169,0.996
2023-06-01,14170,0.214
2023-06-01,14171,0.922
2023-06-01,14172,0.398
2023-06-01,14173,0.368
2023-06-01,14174,0.462
2023-06-01,14175,0.148
2023-06-01,14176,0.757
2023-06-01,14177,0.619
2023-06-01,14178,0.944
2023-06-01,14179,0.042
2023-06-01,14180,0.967
2023-06-01,14181,0.276
2023-06-01,14182,0.801
2023-06-01,14183,0.363
2023-06-01,14184,0.571
2023-06-01,14185,0.691
2023-06-01,14186,0.367
2023-06-01,14187,0.29
2023-06-01,14188,0.022
2023-06-01,14189,0.963
2023-06-01,14190,0.253
2023-06-01,14191,0.339
2023-06-01,14192,0.446
2023-06-01,14193,0.439
2023-06-01,14194,0.317
2023-06-01,14195,0.678
2023-06-01,14196,0.299
2023-06-01,14197,0.942
2023-06-01,14198,0.451
2023-06-01,14199,0.707
2023-06-01,14200,0.164
2023-06-01,14201,0.357
2023-06-01,14202,0.63
2023-06-01,14203,0.895
2023-06-01,14204,0.645
2023-06-01,14205,0.365
2023-06-01,14206,0.042
2023-06-01,14207,0.419
2023-06-01,14208,0.614
2023-06-01,14209,0.116
2023-06-01,14210,0.09
2023-06-01,14211,0.849
2023-06-01,14212,0.655
2023-06-01,14213,0.528
2023-06-01,14214,0.749
2023-06-01,14215,0.988
2023-06-01,14216,0.676
2023-06-01,14217,0.71
2023-06-01,14218,0.084
2023-06-01,14219,0.381
2023-06-01,14220,0.768
2023-06-01,14221,0.02
2023-06-01,14222,0.118
2023-06-01,14223,0.657
2023-06-01,14224,0.733
2023-06-01,14225,0.216
2023-06-01,14226,0.426
2023-06-01,14227,0.733
2023-06-01,14228,0.666
2023-06-01,14229,0.46
2023-06-01,14230,0.193
2023-06-01,14231,0.95
2023-06-01,14232,0.89
2023-06-01,14233,0.51
2023-06-01,14234,0.34
2023-06-01,14235,0.194
2023-06-01,14236,0.695
2023-06-01,14237,0.35
2023-06-01,14238,0.345
2023-06-01,14239,0.646
2023-06-01,14240,0.958
2023-06-01,14241,0.57
2023-06-01,14242,0.045
2023-06-01,14243,0.77
2023-06-01,14244,0.715
2023-06-01,14245,0.351
2023-06-01,14246,0.308
2023-06-01,14247,0.738
2023-06-01,14248,0.322
2023-06-01,14249,0.919
2023-06-01,14250,0.601
2023-06-01,14251,0.128
2023-06-01,14252,0.735
2023-06-01,14253,0.647
2023-06-01,14254,0.06
2023-06-01,14255,0.705
2023-06-01,14256,0.635
2023-06-01,14257,0.557
2023-06-01,14258,0.634
2023-06-01,14259,0.756
2023-06-01,14260,0.064
2023-06-01,14261,0.457
2023-06-01,14262,0.207
2023-06-01,14263,0.429
2023-06-01,14264,0.063
2023-06-01,14265,0.94
2023-06-01,14266,0.806
2023-06-01,14267,0.674
2023-06-01,14268,0.132
2023-06-01,14269,0.704
2023-06-01,14270,0.032
2023-06-01,14271,0.377
2023-06-01,14272,0.245
2023-06-01,14273,0.53
2023-06-01,14274,0.92
2023-06-01,14275,0.61
2023-06-01,14276,0.062
2023-06-01,14277,0.858
2023-06-01,14278,0.912
2023-06-01,14279,0.403
2023-06-01,14280,0.601
2023-06-01,14281,0.683
2023-06-01,14282,0.724
2023-06-01,14283,0.793
2023-06-01,14284,0.336
2023-06-01,14285,0.963
2023-06-01,14286,0.193
2023-06-01,14287,0.83
2023-06-01,14288,0.923
2023-06-01,14289,0.365
2023-06-01,14290,0.787
2023-06-01,14291,0.768
2023-06-01,14292,0.149
2023-06-01,14293,0.105
2023-06-01,14294,0.792
2023-06-01,14295,0.433
2023-06-01,14296,0.187
2023-06-01,14297,0.609
2023-06-01,14298,0.383
2023-06-01,14299,0.445
2023-06-01,14300,0.596
2023-06-01,14301,0.981
2023-06-01,14302,0.322
2023-06-01,14303,0.74
2023-06-01,14304,0.568
2023-06-01,14305,0.815
2023-06-01,14306,0.662
2023-06-01,14307,0.325
2023-06-01,14308,0.463
2023-06-01,14309,0.174
2023-06-01,14310,0.767
2023-06-01,14311,0.286
2023-06-01,14312,0.204
2023-06-01,14313,0.522
2023-06-01,14314,0.521
2023-06-01,14315,0.53
2023-06-01,14316,0.442
2023-06-01,14317,0.957
2023-06-01,14318,0.135
2023-06-01,14319,0.2
2023-06-01,14320,0.793
2023-06-01,14321,0.75
2023-06-01,14322,0.641
2023-06-01,14323,0.92
2023-06-01,14324,0.722
2023-06-01,14325,0.336
2023-06-01,14326,0.389
2023-06-01,14327,0.187
2023-06-01,14328,0.63
2023-06-01,14329,0.058
2023-06-01,14330,0.787
2023-06-01,14331,0.027
2023-06-01,14332,0.707
2023-06-01,14333,0.882
2023-06-01,14334,0.776
2023-06-01,14335,0.419
2023-06-01,14336,0.507
2023-06-01,14337,0.3
2023-06-01,14338,0.715
2023-06-01,14339,0.072
2023-06-01,14340,0.429
2023-06-01,14341,0.267
2023-06-01,14342,0.976
2023-06-01,14343,0.897
2023-06-01,14344,0.506
2023-06-01,14345,0.896
2023-06-01,14346,0.173
2023-06-01,14347,0.94
2023-06-01,14348,0.473
2023-06-01,14349,0.256
2023-06-01,14350,0.897
2023-06-01,14351,0.258
2023-06-01,14352,0.243
2023-06-01,14353,0.96
2023-06-01,14354,0.739
2023-06-01,14355,0.423
2023-06-01,14356,0.65
2023-06-01,14357,0.863
2023-06-01,14358,0.993
2023-06-01,14359,0.915
2023-06-01,14360,0.833
2023-06-01,14361,0.533
2023-06-01,14362,0.104
2023-06-01,14363,0.302
2023-06-01,14364,0.263
2023-06-01,14365,0.174
2023-06-01,14366,0.2
2023-06-01,14367,0.886
2023-06-01,14368,0.956
2023-06-01,14369,0.824
2023-06-01,14370,0.355
2023-06-01,14371,0.336
2023-06-01,14372,0.483
2023-06-01,14373,0.211
2023-06-01,14374,0.346
2023-06-01,14375,0.684
2023-06-01,14376,0.206
2023-06-01,14377,0.772
2023-06-01,14378,0.012
2023-06-01,14379,0.23
2023-06-01,14380,0.736
2023-06-01,14381,0.035
2023-06-01,14382,0.826
2023-06-01,14383,0.197
2023-06-01,14384,0.662
2023-06-01,14385,0.467
2023-06-01,14386,0.269
2023-06-01,14387,0.814
2023-06-01,14388,0.186
2023-06-01,14389,0.758
2023-06-01,14390,0.454
2023-06-01,14391,0.278
2023-06-01,14392,0.475
2023-06-01,14393,0.792
2023-06-01,14394,0.38
2023-06-01,14395,0.604
2023-06-01,14396,0.92
2023-06-01,14397,0.673
2023-06-01,14398,0.611
2023-06-01,14399,0.593
2023-06-01,14400,0.627
2023-06-01,14401,0.319
2023-06-01,14402,0.48
2023-06-01,14403,0.968
2023-06-01,14404,0.114
2023-06-01,14405,0.06
2023-06-01,14406,0.844
2023-06-01,14407,0.248
2023-06-01,14408,0.937
2023-06-01,14409,0.51
2023-06-01,14410,0.243
2023-06-01,14411,0.9
2023-06-01,14412,0.109
2023-06-01,14413,0.157
2023-06-01,14414,0.582
2023-06-01,14415,0.78
2023-06-01,14416,0.915
2023-06-01,14417,0.808
2023-06-01,14418,0.628
2023-06-01,14419,0.112
2023-06-01,14420,0.655
2023-06-01,14421,0.553
2023-06-01,14422,0.617
2023-06-01,14423,0.634
2023-06-01,14424,0.454
2023-06-01,14425,0.098
2023-06-01,14426,0.417
2023-06-01,14427,0.894
2023-06-01,14428,0.315
2023-06-01,14429,0.497
2023-06-01,14430,0.331
2023-06-01,14431,0.397
2023-06-01,14432,0.317
2023-06-01,14433,0.586
2023-06-01,14434,0.088
2023-06-01,14435,0.395
2023-06-01,14436,0.144
2023-06-01,14437,0.761
2023-06-01,14438,0.522
2023-06-01,14439,0.945
2023-06-01,14440,0.9
2023-06-01,14441,0.668
2023-06-01,14442,0.181
2023-06-01,14443,0.999
2023-06-01,14444,0.783
2023-06-01,14445,0.167
2023-06-01,14446,0.74
2023-06-01,14447,0.064
2023-06-01,14448,0.636
2023-06-01,14449,0.422
2023-06-01,14450,0.251
2023-06-01,14451,0.954
2023-06-01,14452,0.038
2023-06-01,14453,0.945
2023-06-01,14454,0.107
2023-06-01,14455,0.062
2023-06-01,14456,0.933
2023-06-01,14457,0.533
2023-06-01,14458,0.47
2023-06-01,14459,0.522
2023-06-01,14460,0.168
2023-06-01,14461,0.643
2023-06-01,14462,0.445
2023-06-01,14463,0.799
2023-06-01,14464,0.455
2023-06-01,14465,0.169
2023-06-01,14466,0.034
2023-06-01,14467,0.057
2023-06-01,14468,0.971
2023-06-01,14469,0.143
2023-06-01,14470,0.573
2023-06-01,14471,0.405
2023-06-01,14472,0.571
2023-06-01,14473,0.932
2023-06-01,14474,0.303
2023-06-01,14475,0.126
2023-06-01,14476,0.342
2023-06-01,14477,0.97
2023-06-01,14478,0.031
2023-06-01,14479,0.971
2023-06-01,14480,0.926
2023-06-01,14481,0.672
2023-06-01,14482,0.349
2023-06-01,14483,0.124
2023-06-01,14484,0.846
2023-06-01,14485,0.398
2023-06-01,14486,0.973
2023-06-01,14487,0.037
2023-06-01,14488,0.967
2023-06-01,14489,0.986
2023-06-01,14490,0.52
2023-06-01,14491,0.135
2023-06-01,14492,0.917
2023-06-01,14493,0.36
2023-06-01,14494,0.068
2023-06-01,14495,0.955
2023-06-01,14496,0.962
2023-06-01,14497,0.61
2023-06-01,14498,0.861
2023-06-01,14499,0.147
2023-06-01,14500,0.17
2023-06-01,14501,0.883
2023-06-01,14502,0.646
2023-06-01,14503,0.1
2023-06-01,14504,0.339
2023-06-01,14505,0.383
2023-06-01,14506,0.974
2023-06-01,14507,0.937
2023-06-01,14508,0.562
2023-06-01,14509,0.898
2023-06-01,14510,0.972
2023-06-01,14511,0.22
2023-06-01,14512,0.323
2023-06-01,14513,0.952
2023-06-01,14514,0.255
2023-06-01,14515,0.788
2023-06-01,14516,0.671
2023-06-01,14517,0.732
2023-06-01,14518,0.971
2023-06-01,14519,0.001
2023-06-01,14520,0.85
2023-06-01,14521,0.444
2023-06-01,14522,0.428
2023-06-01,14523,0.196
2023-06-01,14524,0.009
2023-06-01,14525,0.206
2023-06-01,14526,0.343
2023-06-01,14527,0.155
2023-06-01,14528,0.703
2023-06-01,14529,0.447
2023-06-01,14530,0.468
2023-06-01,14531,0.049
2023-06-01,14532,0.629
2023-06-01,14533,0.754
2023-06-01,14534,0.984
2023-06-01,14535,0.344
2023-06-01,14536,0.917
2023-06-01,14537,0.916
2023-06-01,14538,0.678
2023-06-01,14539,0.157
2023-06-01,14540,0.276
2023-06-01,14541,0.885
2023-06-01,14542,0.608
2023-06-01,14543,0.428
2023-06-01,14544,0.332
2023-06-01,14545,0.949
2023-06-01,14546,0.559
2023-06-01,14547,0.312
2023-06-01,14548,0.96
2023-06-01,14549,0.996
2023-06-01,14550,0.255
2023-06-01,14551,0.189
2023-06-01,14552,0.58
2023-06-01,14553,0.675
2023-06-01,14554,0.747
2023-06-01,14555,0.967
2023-06-01,14556,0.365
2023-06-01,14557,0.703
2023-06-01,14558,0.646
2023-06-01,14559,0.893
2023-06-01,14560,0.66
2023-06-01,14561,0.723
2023-06-01,14562,0.369
2023-06-01,14563,0.131
2023-06-01,14564,0.362
2023-06-01,14565,0.634
2023-06-01,14566,0.254
2023-06-01,14567,0.125
2023-06-01,14568,0.347
2023-06-01,14569,0.601
2023-06-01,14570,0.96
2023-06-01,14571,0.945
2023-06-01,14572,0.982
2023-06-01,14573,0.23
2023-06-01,14574,0.552
2023-06-01,14575,0.56
2023-06-01,14576,0.683
2023-06-01,14577,0.671
2023-06-01,14578,0.781
2023-06-01,14579,0.246
2023-06-01,14580,0.391
2023-06-01,14581,0.976
2023-06-01,14582,0.129
2023-06-01,14583,0.877
2023-06-01,14584,0.803
2023-06-01,14585,0.905
2023-06-01,14586,0.972
2023-06-01,14587,0.382
2023-06-01,14588,0.653
2023-06-01,14589,0.39
2023-06-01,14590,0.318
2023-06-01,14591,0.358
2023-06-01,14592,0.665
2023-06-01,14593,0.915
2023-06-01,14594,0.033
2023-06-01,14595,0.145
2023-06-01,14596,0.958
2023-06-01,14597,0.459
2023-06-01,14598,0.695
2023-06-01,14599,0.754
2023-06-01,14600,0.333
2023-06-01,14601,0.229
2023-06-01,14602,0.487
2023-06-01,14603,0.833
2023-06-01,14604,0.923
2023-06-01,14605,0.367
2023-06-01,14606,0.639
2023-06-01,14607,0.491
2023-06-01,14608,0.384
2023-06-01,14609,0.344
2023-06-01,14610,0.759
2023-06-01,14611,0.378
2023-06-01,14612,0.777
2023-06-01,14613,0.611
2023-06-01,14614,0.286
2023-06-01,14615,0.425
2023-06-01,14616,0.204
2023-06-01,14617,0.525
2023-06-01,14618,0.39
2023-06-01,14619,0.047
2023-06-01,14620,0.286
2023-06-01,14621,0.447
2023-06-01,14622,0.94
2023-06-01,14623,0.577
2023-06-01,14624,0.001
2023-06-01,14625,0.288
2023-06-01,14626,0.086
2023-06-01,14627,0.257
2023-06-01,14628,0.994
2023-06-01,14629,0.534
2023-06-01,14630,0.614
2023-06-01,14631,0.614
2023-06-01,14632,0.186
2023-06-01,14633,0.311
2023-06-01,14634,0.167
2023-06-01,14635,0.81
2023-06-01,14636,0.227
2023-06-01,14637,0.969
2023-06-01,14638,0.351
2023-06-01,14639,0.8
2023-06-01,14640,0.505
2023-06-01,14641,0.265
2023-06-01,14642,0.412
2023-06-01,14643,0.905
2023-06-01,14644,0.557
2023-06-01,14645,0.731
2023-06-01,14646,0.713
2023-06-01,14647,0.568
2023-06-01,14648,0.621
2023-06-01,14649,0.463
2023-06-01,14650,0.693
2023-06-01,14651,0.99
2023-06-01,14652,0.24
2023-06-01,14653,0.257
2023-06-01,14654,0.859
2023-06-01,14655,0.349
2023-06-01,14656,0.443
2023-06-01,14657,0.444
2023-06-01,14658,0.214
2023-06-01,14659,0.468
2023-06-01,14660,0.892
2023-06-01,14661,0.174
2023-06-01,14662,0.179
2023-06-01,14663,0.176
2023-06-01,14664,0.207
2023-06-01,14665,0.551
2023-06-01,14666,0.825
2023-06-01,14667,0.849
2023-06-01,14668,0.681
2023-06-01,14669,0.967
2023-06-01,14670,0.395
2023-06-01,14671,0.989
2023-06-01,14672,0.384
2023-06-01,14673,0.114
2023-06-01,14674,0.983
2023-06-01,14675,0.77
2023-06-01,14676,0.304
2023-06-01,14677,0.554
2023-06-01,14678,0.938
2023-06-01,14679,0.795
2023-06-01,14680,0.599
2023-06-01,14681,0.365
2023-06-01,14682,0.136
2023-06-01,14683,0.203
2023-06-01,14684,0.813
2023-06-01,14685,0.881
2023-06-01,14686,0.233
2023-06-01,14687,0.494
2023-06-01,14688,0.259
2023-06-01,14689,0.755
2023-06-01,14690,0.06
2023-06-01,14691,0.726
2023-06-01,14692,0.76
2023-06-01,14693,0.53
2023-06-01,14694,0.006
2023-06-01,14695,0.495
2023-06-01,14696,0.368
2023-06-01,14697,0.297
2023-06-01,14698,0.141
2023-06-01,14699,0.506
2023-06-01,14700,0.815
2023-06-01,14701,0.303
2023-06-01,14702,0.444
2023-06-01,14703,0.927
2023-06-01,14704,0.589
2023-06-01,14705,0.554
2023-06-01,14706,0.637
2023-06-01,14707,0.746
2023-06-01,14708,0.841
2023-06-01,14709,0.578
2023-06-01,14710,0.443
2023-06-01,14711,0.129
2023-06-01,14712,0.643
2023-06-01,14713,0.32
2023-06-01,14714,0.203
2023-06-01,14715,0.252
2023-06-01,14716,0.467
2023-06-01,14717,0.585
2023-06-01,14718,0.214
2023-06-01,14719,0.828
2023-06-01,14720,0.859
2023-06-01,14721,0.227
2023-06-01,14722,0.846
2023-06-01,14723,0.431
2023-06-01,14724,0.542
2023-06-01,14725,0.559
2023-06-01,14726,0.223
2023-06-01,14727,0.154
2023-06-01,14728,0.395
2023-06-01,14729,0.427
2023-06-01,14730,0.487
2023-06-01,14731,0.395
2023-06-01,14732,0.7
2023-06-01,14733,0.789
2023-06-01,14734,0.419
2023-06-01,14735,0.342
2023-06-01,14736,0.748
2023-06-01,14737,0.039
2023-06-01,14738,0.895
2023-06-01,14739,0.296
2023-06-01,14740,0.455
2023-06-01,14741,0.711
2023-06-01,14742,0.022
2023-06-01,14743,0.563
2023-06-01,14744,0.547
2023-06-01,14745,0.542
2023-06-01,14746,0.588
2023-06-01,14747,0.671
2023-06-01,14748,0.191
2023-06-01,14749,0.637
2023-06-01,14750,0.638
2023-06-01,14751,0.427
2023-06-01,14752,0.303
2023-06-01,14753,0.162
2023-06-01,14754,0.907
2023-06-01,14755,0.044
2023-06-01,14756,0.544
2023-06-01,14757,0.82
2023-06-01,14758,0.565
2023-06-01,14759,0.092
2023-06-01,14760,0.637
2023-06-01,14761,0.882
2023-06-01,14762,0.157
2023-06-01,14763,0.073
2023-06-01,14764,0.643
2023-06-01,14765,0.124
2023-06-01,14766,0.474
2023-06-01,14767,0.245
2023-06-01,14768,0.823
2023-06-01,14769,0.471
2023-06-01,14770,0.13
2023-06-01,14771,0.828
2023-06-01,14772,0.285
2023-06-01,14773,0.007
2023-06-01,14774,0.242
2023-06-01,14775,0.575
2023-06-01,14776,0.059
2023-06-01,14777,0.517
2023-06-01,14778,0.997
2023-06-01,14779,0.323
2023-06-01,14780,0.231
2023-06-01,14781,0.951
2023-06-01,14782,0.279
2023-06-01,14783,0.424
2023-06-01,14784,0.65
2023-06-01,14785,0.321
2023-06-01,14786,0.226
2023-06-01,14787,0.571
2023-06-01,14788,0.865
2023-06-01,14789,0.31
2023-06-01,14790,0.021
2023-06-01,14791,0.322
2023-06-01,14792,0.796
2023-06-01,14793,0.721
2023-06-01,14794,0.824
2023-06-01,14795,0.908
2023-06-01,14796,0.94
2023-06-01,14797,0.463
2023-06-01,14798,0.736
2023-06-01,14799,0.401
2023-06-01,14800,0.019
2023-06-01,14801,0.614
2023-06-01,14802,0.71
2023-06-01,14803,0.095
2023-06-01,14804,0.025
2023-06-01,14805,0.031
2023-06-01,14806,0.08
2023-06-01,14807,0.307
2023-06-01,14808,0.663
2023-06-01,14809,0.819
2023-06-01,14810,0.079
2023-06-01,14811,0.679
2023-06-01,14812,0.19
2023-06-01,14813,0.292
2023-06-01,14814,0.326
2023-06-01,14815,0.021
2023-06-01,14816,0.833
2023-06-01,14817,0.256
2023-06-01,14818,0.359
2023-06-01,14819,0.577
2023-06-01,14820,0.961
2023-06-01,14821,0.892
2023-06-01,14822,0.588
2023-06-01,14823,0.995
2023-06-01,14824,0.707
2023-06-01,14825,0.619
2023-06-01,14826,0.297
2023-06-01,14827,0.482
2023-06-01,14828,0.159
2023-06-01,14829,0.614
2023-06-01,14830,0.25
2023-06-01,14831,0.674
2023-06-01,14832,0.021
2023-06-01,14833,0.704
2023-06-01,14834,0.265
2023-06-01,14835,0.195
2023-06-01,14836,0.176
2023-06-01,14837,0.68
2023-06-01,14838,0.845
2023-06-01,14839,0.919
2023-06-01,14840,0.68
2023-06-01,14841,0.819
2023-06-01,14842,0.968
2023-06-01,14843,0.598
2023-06-01,14844,0.823
2023-06-01,14845,0.834
2023-06-01,14846,0.88
2023-06-01,14847,0.287
2023-06-01,14848,0.476
2023-06-01,14849,0.897
2023-06-01,14850,0.098
2023-06-01,14851,0.222
2023-06-01,14852,0.1
2023-06-01,14853,0.148
2023-06-01,14854,0.405
2023-06-01,14855,0.428
2023-06-01,14856,0.224
2023-06-01,14857,0.409
2023-06-01,14858,0.479
2023-06-01,14859,0.198
2023-06-01,14860,0.454
2023-06-01,14861,0.527
2023-06-01,14862,0.676
2023-06-01,14863,0.408
2023-06-01,14864,0.888
2023-06-01,14865,0.742
2023-06-01,14866,0.998
2023-06-01,14867,0.664
2023-06-01,14868,0.749
2023-06-01,14869,0.146
2023-06-01,14870,0.211
2023-06-01,14871,0.279
2023-06-01,14872,0.034
2023-06-01,14873,0.65
2023-06-01,14874,0.157
2023-06-01,14875,0.787
2023-06-01,14876,0.947
2023-06-01,14877,0.652
2023-06-01,14878,0.478
2023-06-01,14879,0.061
2023-06-01,14880,0.786
2023-06-01,14881,0.811
2023-06-01,14882,0.067
2023-06-01,14883,0.91
2023-06-01,14884,0.205
2023-06-01,14885,0.96
2023-06-01,14886,0.674
2023-06-01,14887,0.99
2023-06-01,14888,0.061
2023-06-01,14889,0.367
2023-06-01,14890,0.122
2023-06-01,14891,0.836
2023-06-01,14892,0.212
2023-06-01,14893,0.654
2023-06-01,14894,0.986
2023-06-01,14895,0.151
2023-06-01,14896,0.359
2023-06-01,14897,0.789
2023-06-01,14898,0.156
2023-06-01,14899,0.001
2023-06-01,14900,0.016
2023-06-01,14901,0.572
2023-06-01,14902,0.013
2023-06-01,14903,0.014
2023-06-01,14904,0.946
2023-06-01,14905,0.191
2023-06-01,14906,0.502
2023-06-01,14907,0.713
2023-06-01,14908,0.396
2023-06-01,14909,0.084
2023-06-01,14910,0.467
2023-06-01,14911,0.668
2023-06-01,14912,0.608
2023-06-01,14913,0.518
2023-06-01,14914,0.146
2023-06-01,14915,0.393
2023-06-01,14916,0.591
2023-06-01,14917,0.562
2023-06-01,14918,0.017
2023-06-01,14919,0.459
2023-06-01,14920,0.811
2023-06-01,14921,0.173
2023-06-01,14922,0.386
2023-06-01,14923,0.924
2023-06-01,14924,0.283
2023-06-01,14925,0.434
2023-06-01,14926,0.388
2023-06-01,14927,0.918
2023-06-01,14928,0.329
2023-06-01,14929,0.686
2023-06-01,14930,0.928
2023-06-01,14931,0.564
2023-06-01,14932,0.075
2023-06-01,14933,0.321
2023-06-01,14934,0.733
2023-06-01,14935,0.521
2023-06-01,14936,0.508
2023-06-01,14937,0.207
