date,grid_id,WDP_wind_mean,WDP_vorticity,WDP_shear
2023-06-01,11481,8.82,5.7186,10.85
2023-06-01,11482,32.92,-5.0635,13.04
2023-06-01,11483,16.02,6.5154,4.56
2023-06-01,11484,47.16,-2.4483,29.14
2023-06-01,11485,30.97,-1.2744,21.25
2023-06-01,11486,17.95,1.8833,17.28
2023-06-01,11487,37.47,0.156,29.97
2023-06-01,11488,21.63,-1.2813,7.21
2023-06-01,11489,29.49,2.2565,27.13
2023-06-01,11490,43.07,-5.3271,11.29
2023-06-01,11491,31.68,9.5804,19.68
2023-06-01,11492,13.63,-12.3978,7.43
2023-06-01,11493,15.31,-3.6342,1.84
2023-06-01,11494,19.77,-9.2666,23.28
2023-06-01,11495,3.01,-0.9277,29.4
2023-06-01,11496,15.97,5.8023,0.03
2023-06-01,11497,8.3,5.0884,2.58
2023-06-01,11498,15.26,7.1489,10.13
2023-06-01,11499,24.75,2.2353,7.66
2023-06-01,11500,9.05,2.7725,14.02
2023-06-01,11501,17.2,1.3269,25.22
2023-06-01,11502,11.63,-1.3167,29.67
2023-06-01,11503,46.26,3.302,1.3
2023-06-01,11504,32.74,1.6937,9.94
2023-06-01,11505,0.29,4.6582,23.45
2023-06-01,11506,10.03,1.3446,18.23
2023-06-01,11507,26.22,10.5205,6.85
2023-06-01,11508,41.19,-5.8752,2.28
2023-06-01,11509,10.23,6.1352,3.33
2023-06-01,11510,22.68,1.6129,2.08
2023-06-01,11511,35.08,-14.7803,17.03
2023-06-01,11512,42.63,-3.7484,25.32
2023-06-01,11513,31.1,-3.8628,2.58
2023-06-01,11514,34.64,1.2646,6.6
2023-06-01,11515,41.62,-4.392,27.37
2023-06-01,11516,23.29,-7.2973,21.74
2023-06-01,11517,17.77,-4.0494,5.93
2023-06-01,11518,20.42,-0.8023,15.43
2023-06-01,11519,43.02,5.696,20.12
2023-06-01,11520,14.04,-2.5684,15.08
2023-06-01,11521,21.93,-7.2766,19.7
2023-06-01,11522,38.35,-0.2732,23.02
2023-06-01,11523,38.72,4.7296,17.49
2023-06-01,11524,23.07,3.5419,14.62
2023-06-01,11525,3.18,-4.5118,6.66
2023-06-01,11526,10.37,-1.9962,5.63
2023-06-01,11527,23.14,-15.5682,23.26
2023-06-01,11528,46.68,-5.4298,27.12
2023-06-01,11529,24.58,-0.932,13.18
2023-06-01,11530,12.1,-1.0368,10.37
2023-06-01,11531,21.06,-7.6471,21.83
2023-06-01,11532,16.36,13.6492,28.79
2023-06-01,11533,28.52,-1.7484,28.16
2023-06-01,11534,7.39,-2.867,18.65
2023-06-01,11535,49.91,-2.167,27.14
2023-06-01,11536,27.92,-3.1652,18.73
2023-06-01,11537,21.01,-2.411,17.3
2023-06-01,11538,49.33,7.5586,11.65
2023-06-01,11539,33.69,-0.541,4.62
2023-06-01,11540,25.01,-7.0451,15.56
2023-06-01,11541,19.36,-4.9343,23.12
2023-06-01,11542,13.19,2.3059,20.78
2023-06-01,11543,7.61,-7.8934,3.49
2023-06-01,11544,23.92,-2.9595,11.34
2023-06-01,11545,17.58,-4.0896,27.98
2023-06-01,11546,20.1,-5.4461,12.83
2023-06-01,11547,20.9,-2.9488,0.7
2023-06-01,11548,27.53,2.5569,26.56
2023-06-01,11549,30.54,-6.4772,5.19
2023-06-01,11550,2.55,3.743,13.85
2023-06-01,11551,16.53,6.2129,9.9
2023-06-01,11552,36.63,4.8845,28.9
2023-06-01,11553,0.87,-6.195,13.17
2023-06-01,11554,23.88,0.4343,8.73
2023-06-01,11555,38.73,0.3337,5.17
2023-06-01,11556,41.46,-0.4384,28.45
2023-06-01,11557,37.36,1.849,19.0
2023-06-01,11558,13.41,2.7399,27.23
2023-06-01,11559,13.08,3.5957,0.86
2023-06-01,11560,21.97,-5.9168,9.2
2023-06-01,11561,29.04,-2.3509,14.41
2023-06-01,11562,49.8,-1.4916,15.41
2023-06-01,11563,33.6,-3.9769,18.14
2023-06-01,11564,25.28,11.0647,22.59
2023-06-01,11565,7.35,0.1422,21.66
2023-06-01,11566,31.94,3.0255,15.25
2023-06-01,11567,24.12,-1.4218,0.49
2023-06-01,11568,11.87,1.5978,12.77
2023-06-01,11569,9.16,-1.0189,0.76
2023-06-01,11570,45.47,-0.2891,13.53
2023-06-01,11571,28.45,-7.5442,17.89
2023-06-01,11572,11.37,9.7825,2.63
2023-06-01,11573,45.85,-0.0963,7.03
2023-06-01,11574,21.32,0.1643,15.94
2023-06-01,11575,39.35,1.6033,25.7
2023-06-01,11576,20.95,6.0823,22.93
2023-06-01,11577,20.23,4.4609,0.66
2023-06-01,11578,46.4,3.4532,14.9
2023-06-01,11579,4.73,7.2771,3.63
2023-06-01,11580,44.32,5.3208,9.75
2023-06-01,11581,25.19,-1.2358,27.57
2023-06-01,11582,41.48,6.1547,25.07
2023-06-01,11583,40.53,-0.5401,12.62
2023-06-01,11584,1.34,-1.9085,28.81
2023-06-01,11585,16.13,5.2609,15.3
2023-06-01,11586,29.72,2.6698,9.49
2023-06-01,11587,15.25,0.3125,12.32
2023-06-01,11588,8.44,-0.9101,29.14
2023-06-01,11589,48.36,0.8975,6.87
2023-06-01,11590,46.01,-6.2307,11.28
2023-06-01,11591,49.24,5.4428,24.57
2023-06-01,11592,4.46,-6.7977,5.95
2023-06-01,11593,0.41,-2.5923,19.01
2023-06-01,11594,41.99,2.0376,23.78
2023-06-01,11595,46.44,-2.3056,5.22
2023-06-01,11596,23.61,3.4168,18.92
2023-06-01,11597,48.55,0.6768,9.52
2023-06-01,11598,3.14,-1.7501,5.49
2023-06-01,11599,3.28,7.4822,0.67
2023-06-01,11600,49.29,-8.2412,29.1
2023-06-01,11601,22.54,0.1351,27.67
2023-06-01,11602,32.01,-11.1368,27.1
2023-06-01,11603,31.88,-2.0372,24.92
2023-06-01,11604,41.73,-2.8877,27.86
2023-06-01,11605,33.72,-4.0943,26.48
2023-06-01,11606,21.66,-6.6589,12.58
2023-06-01,11607,21.3,-4.1738,18.83
2023-06-01,11608,30.8,0.514,1.07
2023-06-01,11609,26.22,2.9367,16.44
2023-06-01,11610,17.93,-1.9996,24.61
2023-06-01,11611,46.42,3.7843,16.31
2023-06-01,11612,29.25,0.0487,18.41
2023-06-01,11613,40.05,1.8504,4.17
2023-06-01,11614,36.29,-1.0947,18.01
2023-06-01,11615,33.85,-1.8707,1.15
2023-06-01,11616,26.01,-6.9274,12.87
2023-06-01,11617,39.09,-3.2044,17.5
2023-06-01,11618,3.08,-4.7713,8.88
2023-06-01,11619,45.16,-6.0187,25.24
2023-06-01,11620,2.71,-4.4964,23.93
2023-06-01,11621,47.95,-3.382,4.58
2023-06-01,11622,18.11,-5.0783,3.03
2023-06-01,11623,31.06,-0.2794,12.62
2023-06-01,11624,2.23,4.5434,19.32
2023-06-01,11625,14.32,-2.7888,3.77
2023-06-01,11626,28.11,0.3409,24.26
2023-06-01,11627,1.37,6.3027,6.78
2023-06-01,11628,28.03,0.3419,2.27
2023-06-01,11629,25.54,-3.7711,1.28
2023-06-01,11630,30.02,4.0335,13.29
2023-06-01,11631,1.84,-1.1496,21.75
2023-06-01,11632,9.72,-13.0407,14.66
2023-06-01,11633,10.26,3.4656,6.89
2023-06-01,11634,43.09,4.5618,7.18
2023-06-01,11635,9.08,7.5968,27.92
2023-06-01,11636,49.07,1.6004,0.96
2023-06-01,11637,20.61,-1.6576,13.5
2023-06-01,11638,46.55,-7.2677,26.23
2023-06-01,11639,32.66,-2.8621,23.5
2023-06-01,11640,1.88,3.07,17.84
2023-06-01,11641,33.47,2.4363,30.0
2023-06-01,11642,30.9,-6.1279,5.05
2023-06-01,11643,29.98,0.9493,28.35
2023-06-01,11644,36.35,6.6172,14.22
2023-06-01,11645,20.99,0.9055,11.12
2023-06-01,11646,26.46,-1.2369,29.45
2023-06-01,11647,1.24,5.5916,16.24
2023-06-01,11648,21.73,-13.416,14.06
2023-06-01,11649,41.95,2.0497,5.84
2023-06-01,11650,48.4,-9.4996,6.6
2023-06-01,11651,31.66,-0.3839,24.32
2023-06-01,11652,49.07,-5.5632,1.69
2023-06-01,11653,26.52,-2.038,19.75
2023-06-01,11654,47.86,11.6987,19.72
2023-06-01,11655,33.18,6.0073,6.73
2023-06-01,11656,41.16,1.0529,9.49
2023-06-01,11657,26.02,-1.649,27.84
2023-06-01,11658,9.06,2.1763,27.07
2023-06-01,11659,7.13,0.6911,26.33
2023-06-01,11660,25.21,-1.25,23.06
2023-06-01,11661,7.93,-5.1811,27.0
2023-06-01,11662,10.56,-2.3478,10.91
2023-06-01,11663,32.59,1.9403,19.61
2023-06-01,11664,35.15,4.0975,6.67
2023-06-01,11665,48.62,-0.3416,1.16
2023-06-01,11666,14.76,5.5022,11.72
2023-06-01,11667,0.75,-0.3797,21.99
2023-06-01,11668,42.35,-3.6842,10.51
2023-06-01,11669,35.48,1.321,9.61
2023-06-01,11670,48.67,-5.0571,20.6
2023-06-01,11671,38.22,-1.9076,24.32
2023-06-01,11672,24.72,1.1012,17.93
2023-06-01,11673,13.32,7.6101,9.2
2023-06-01,11674,25.15,6.2265,7.18
2023-06-01,11675,45.35,2.6674,27.34
2023-06-01,11676,27.58,7.8381,10.37
2023-06-01,11677,19.8,-1.6521,17.17
2023-06-01,11678,45.07,4.77,26.75
2023-06-01,11679,37.67,-2.849,29.56
2023-06-01,11680,8.44,-1.3019,23.74
2023-06-01,11681,19.08,-0.2497,12.79
2023-06-01,11682,2.04,0.557,29.5
2023-06-01,11683,38.4,-1.399,17.28
2023-06-01,11684,8.52,-2.6165,17.48
2023-06-01,11685,39.18,1.0025,13.47
2023-06-01,11686,8.91,-4.0749,18.53
2023-06-01,11687,6.46,-1.0229,13.2
2023-06-01,11688,47.48,-2.0801,16.31
2023-06-01,11689,8.96,3.7277,17.16
2023-06-01,11690,49.6,-5.087,14.5
2023-06-01,11691,39.99,-4.2363,4.61
2023-06-01,11692,31.92,3.111,26.81
2023-06-01,11693,16.5,-3.6157,29.34
2023-06-01,11694,1.43,6.2063,28.84
2023-06-01,11695,48.03,-1.3853,27.4
2023-06-01,11696,38.57,8.7755,5.53
2023-06-01,11697,25.99,-3.708,20.69
2023-06-01,11698,11.89,-10.1952,6.55
2023-06-01,11699,44.45,1.8069,11.04
2023-06-01,11700,15.99,3.2314,13.27
2023-06-01,11701,39.14,4.212,2.09
2023-06-01,11702,25.7,0.4087,22.4
2023-06-01,11703,6.9,-3.3164,15.31
2023-06-01,11704,49.62,-6.0722,28.08
2023-06-01,11705,31.53,13.0162,26.89
2023-06-01,11706,49.21,-5.2871,14.54
2023-06-01,11707,16.23,-0.429,13.11
2023-06-01,11708,45.88,7.7442,7.97
2023-06-01,11709,21.78,1.8726,4.81
2023-06-01,11710,22.63,-4.4643,25.71
2023-06-01,11711,34.84,-0.254,19.91
2023-06-01,11712,5.31,-2.457,22.27
2023-06-01,11713,23.87,9.4158,4.56
2023-06-01,11714,3.55,10.9261,10.91
2023-06-01,11715,33.74,3.4263,6.56
2023-06-01,11716,12.39,6.5682,14.91
2023-06-01,11717,32.91,-4.2101,11.79
2023-06-01,11718,19.52,7.5094,26.23
2023-06-01,11719,43.58,1.5751,26.67
2023-06-01,11720,41.87,4.5087,10.15
2023-06-01,11721,15.5,5.6034,5.15
2023-06-01,11722,31.93,3.1606,16.23
2023-06-01,11723,17.23,-3.6257,8.03
2023-06-01,11724,14.07,-1.8272,9.24
2023-06-01,11725,16.84,5.6751,8.48
2023-06-01,11726,29.83,8.5137,9.09
2023-06-01,11727,16.07,-3.905,29.37
2023-06-01,11728,16.78,0.6303,21.72
2023-06-01,11729,24.34,1.5546,23.3
2023-06-01,11730,44.92,-3.8417,26.3
2023-06-01,11731,8.68,-6.1362,16.47
2023-06-01,11732,46.68,1.3975,2.83
2023-06-01,11733,17.49,-0.1565,20.1
2023-06-01,11734,36.56,2.4622,25.97
2023-06-01,11735,11.54,-4.958,12.05
2023-06-01,11736,42.57,-7.8534,13.55
2023-06-01,11737,18.05,-11.3313,23.19
2023-06-01,11738,37.98,3.8703,20.91
2023-06-01,11739,47.47,-5.4425,4.9
2023-06-01,11740,4.91,-5.6316,4.47
2023-06-01,11741,0.41,5.3017,3.85
2023-06-01,11742,21.41,14.7082,1.69
2023-06-01,11743,1.34,-0.6437,15.39
2023-06-01,11744,0.41,-3.8043,11.62
2023-06-01,11745,32.24,0.1469,10.27
2023-06-01,11746,7.48,-0.2388,1.95
2023-06-01,11747,30.39,-2.7414,6.25
2023-06-01,11748,35.59,2.8166,28.93
2023-06-01,11749,33.38,-0.8295,26.16
2023-06-01,11750,35.55,5.0738,26.62
2023-06-01,11751,45.82,0.2042,14.93
2023-06-01,11752,48.39,-2.8977,10.64
2023-06-01,11753,10.5,7.027,25.89
2023-06-01,11754,46.02,-3.9256,25.85
2023-06-01,11755,14.34,6.5453,16.13
2023-06-01,11756,4.17,6.9308,3.73
2023-06-01,11757,41.92,1.3652,23.9
2023-06-01,11758,12.03,-2.6641,1.65
2023-06-01,11759,23.65,3.7028,2.0
2023-06-01,11760,42.09,2.4343,4.9
2023-06-01,11761,11.89,12.3123,3.08
2023-06-01,11762,27.3,-1.4476,3.8
2023-06-01,11763,34.11,11.9304,24.11
2023-06-01,11764,37.99,10.5474,27.93
2023-06-01,11765,46.41,-4.5915,3.57
2023-06-01,11766,31.43,0.221,14.52
2023-06-01,11767,16.91,-0.8501,14.22
2023-06-01,11768,13.61,4.9117,13.53
2023-06-01,11769,23.51,3.3464,16.08
2023-06-01,11770,12.15,1.7993,23.08
2023-06-01,11771,47.74,-2.93,11.06
2023-06-01,11772,19.21,3.6281,16.06
2023-06-01,11773,24.59,-5.5923,25.64
2023-06-01,11774,24.57,-2.0273,20.92
2023-06-01,11775,12.26,-5.1006,4.41
2023-06-01,11776,17.87,1.8533,15.52
2023-06-01,11777,1.77,-5.0459,0.79
2023-06-01,11778,6.11,-3.6454,23.03
2023-06-01,11779,23.33,2.8818,17.46
2023-06-01,11780,33.61,7.0629,23.93
2023-06-01,11781,0.04,-1.5284,24.0
2023-06-01,11782,49.35,1.6134,26.46
2023-06-01,11783,6.93,5.5289,1.86
2023-06-01,11784,20.18,-9.0878,6.03
2023-06-01,11785,23.05,-0.8286,16.73
2023-06-01,11786,1.88,-0.0599,2.1
2023-06-01,11787,6.01,-11.9419,27.59
2023-06-01,11788,18.41,2.0237,7.7
2023-06-01,11789,6.65,1.112,0.3
2023-06-01,11790,44.67,3.0583,10.33
2023-06-01,11791,18.99,2.3789,18.86
2023-06-01,11792,7.52,5.3151,16.54
2023-06-01,11793,44.43,-4.3183,29.36
2023-06-01,11794,47.85,2.2925,7.73
2023-06-01,11795,11.32,0.7554,0.84
2023-06-01,11796,45.78,-1.3493,7.36
2023-06-01,11797,45.75,16.8204,13.47
2023-06-01,11798,28.56,3.4724,0.35
2023-06-01,11799,45.49,2.8245,27.2
2023-06-01,11800,2.68,-2.1111,8.4
2023-06-01,11801,6.01,-0.324,21.12
2023-06-01,11802,40.78,0.8971,1.94
2023-06-01,11803,42.63,1.9304,19.31
2023-06-01,11804,48.38,9.1005,13.28
2023-06-01,11805,42.48,4.0409,6.91
2023-06-01,11806,2.67,-1.908,21.95
2023-06-01,11807,15.15,-4.0296,2.09
2023-06-01,11808,33.94,0.6647,20.85
2023-06-01,11809,20.62,2.0315,19.52
2023-06-01,11810,0.68,1.1836,24.44
2023-06-01,11811,5.1,7.2339,3.0
2023-06-01,11812,16.74,0.244,20.74
2023-06-01,11813,1.97,-1.476,3.52
2023-06-01,11814,8.94,2.7279,23.07
2023-06-01,11815,48.76,9.8044,22.05
2023-06-01,11816,14.93,-3.4928,14.02
2023-06-01,11817,44.5,0.0596,6.7
2023-06-01,11818,49.2,-7.1604,2.05
2023-06-01,11819,36.49,-1.461,28.16
2023-06-01,11820,3.7,12.4248,5.27
2023-06-01,11821,19.51,-0.7061,13.96
2023-06-01,11822,23.05,-5.151,16.38
2023-06-01,11823,5.21,5.631,13.15
2023-06-01,11824,39.89,-4.9776,6.75
2023-06-01,11825,6.86,1.0005,13.62
2023-06-01,11826,40.86,-3.9546,7.64
2023-06-01,11827,17.64,-6.2566,2.66
2023-06-01,11828,35.23,-3.1726,20.41
2023-06-01,11829,8.77,6.8754,19.75
2023-06-01,11830,20.89,-3.232,19.38
2023-06-01,11831,10.75,0.7009,2.15
2023-06-01,11832,6.45,-2.3542,5.83
2023-06-01,11833,8.31,0.5622,29.48
2023-06-01,11834,48.4,1.1524,25.31
2023-06-01,11835,4.79,2.5426,2.94
2023-06-01,11836,2.34,-3.1191,4.69
2023-06-01,11837,3.89,8.539,2.57
2023-06-01,11838,31.31,4.6491,25.16
2023-06-01,11839,11.19,-2.6956,17.2
2023-06-01,11840,35.44,-1.6537,25.32
2023-06-01,11841,43.49,2.2341,22.51
2023-06-01,11842,17.11,-3.2693,23.86
2023-06-01,11843,30.92,2.3443,0.15
2023-06-01,11844,44.66,3.2646,16.91
2023-06-01,11845,23.4,0.9227,17.7
2023-06-01,11846,7.29,-6.8136,7.0
2023-06-01,11847,28.15,5.3165,12.9
2023-06-01,11848,39.98,2.0698,2.77
2023-06-01,11849,17.54,3.6055,9.75
2023-06-01,11850,48.07,-1.0914,27.82
2023-06-01,11851,46.14,2.8209,11.09
2023-06-01,11852,42.64,-11.4771,25.19
2023-06-01,11853,47.59,-1.9749,24.99
2023-06-01,11854,23.28,5.6216,4.02
2023-06-01,11855,44.64,-4.0275,16.71
2023-06-01,11856,36.78,-8.52,18.29
2023-06-01,11857,28.52,-8.4395,6.85
2023-06-01,11858,18.95,-2.9699,10.13
2023-06-01,11859,9.51,-2.0936,9.42
2023-06-01,11860,33.14,5.4031,18.31
2023-06-01,11861,41.96,0.2925,5.82
2023-06-01,11862,42.46,-6.0344,27.27
2023-06-01,11863,0.84,-3.2919,10.08
2023-06-01,11864,40.06,-2.3442,10.11
2023-06-01,11865,28.35,-0.8424,15.96
2023-06-01,11866,32.61,7.7799,10.0
2023-06-01,11867,21.21,2.9476,25.05
2023-06-01,11868,45.61,1.4313,19.79
2023-06-01,11869,7.45,9.3099,15.38
2023-06-01,11870,33.88,2.1006,6.0
2023-06-01,11871,28.24,1.2813,5.3
2023-06-01,11872,20.36,-2.2614,19.41
2023-06-01,11873,8.59,4.6128,0.44
2023-06-01,11874,8.28,4.3619,21.91
2023-06-01,11875,15.85,0.8881,22.93
2023-06-01,11876,26.22,5.4048,11.42
2023-06-01,11877,3.64,-0.4004,11.64
2023-06-01,11878,48.73,-1.1978,10.01
2023-06-01,11879,1.78,7.0045,21.56
2023-06-01,11880,3.64,6.6531,24.82
2023-06-01,11881,25.11,1.763,9.78
2023-06-01,11882,41.69,-4.3377,29.81
2023-06-01,11883,22.47,-4.1448,9.57
2023-06-01,11884,48.09,-4.0217,12.19
2023-06-01,11885,40.4,-7.5365,0.14
2023-06-01,11886,12.06,2.8083,12.34
2023-06-01,11887,19.31,-0.2083,10.67
2023-06-01,11888,48.28,-3.3328,29.22
2023-06-01,11889,48.1,-0.0814,9.69
2023-06-01,11890,42.83,-5.9955,11.99
2023-06-01,11891,24.22,-4.2314,12.43
2023-06-01,11892,43.1,-4.6807,28.45
2023-06-01,11893,0.63,-1.2259,18.14
2023-06-01,11894,47.25,-5.4348,15.43
2023-06-01,11895,43.33,7.2209,27.04
2023-06-01,11896,23.88,2.5336,11.55
2023-06-01,11897,2.57,-3.4687,11.23
2023-06-01,11898,47.69,0.6902,17.68
2023-06-01,11899,48.74,5.0514,19.64
2023-06-01,11900,3.01,13.1794,29.72
2023-06-01,11901,39.58,6.9123,19.31
2023-06-01,11902,28.59,-2.6833,26.3
2023-06-01,11903,16.88,2.4295,5.33
2023-06-01,11904,45.22,8.9134,23.37
2023-06-01,11905,37.11,-3.1869,2.73
2023-06-01,11906,0.06,3.0363,20.18
2023-06-01,11907,16.19,-3.0337,22.41
2023-06-01,11908,17.75,-2.3609,28.58
2023-06-01,11909,38.57,-2.5193,7.12
2023-06-01,11910,0.37,3.1771,12.37
2023-06-01,11911,4.25,5.3547,9.34
2023-06-01,11912,38.12,5.3572,29.16
2023-06-01,11913,31.24,1.7111,23.6
2023-06-01,11914,9.75,-0.6921,4.8
2023-06-01,11915,30.21,-7.7017,23.58
2023-06-01,11916,9.98,0.08,1.47
2023-06-01,11917,42.29,4.8941,12.39
2023-06-01,11918,40.38,-1.685,23.11
2023-06-01,11919,16.22,-3.0781,13.49
2023-06-01,11920,49.22,-0.7497,5.7
2023-06-01,11921,23.42,8.0677,5.32
2023-06-01,11922,25.43,0.6125,21.69
2023-06-01,11923,39.53,2.762,28.76
2023-06-01,11924,38.69,-3.146,21.1
2023-06-01,11925,35.29,1.2021,28.06
2023-06-01,11926,18.64,-4.0816,18.24
2023-06-01,11927,46.82,2.7861,1.73
2023-06-01,11928,2.69,0.7414,21.14
2023-06-01,11929,47.04,-3.7763,23.83
2023-06-01,11930,19.18,-0.474,10.65
2023-06-01,11931,12.88,5.6871,19.24
2023-06-01,11932,2.27,5.9915,9.48
2023-06-01,11933,1.2,5.7617,26.29
2023-06-01,11934,19.0,-1.2042,10.85
2023-06-01,11935,15.14,-3.7463,12.71
2023-06-01,11936,39.12,3.3789,15.3
2023-06-01,11937,45.59,3.947,7.94
2023-06-01,11938,32.33,5.6982,13.81
2023-06-01,11939,6.83,5.3487,16.3
2023-06-01,11940,12.8,0.2718,21.41
2023-06-01,11941,1.02,-11.7596,27.64
2023-06-01,11942,3.66,4.2781,7.19
2023-06-01,11943,28.03,3.4537,26.75
2023-06-01,11944,34.6,0.8469,22.47
2023-06-01,11945,17.24,3.6586,8.98
2023-06-01,11946,34.74,-4.1477,7.56
2023-06-01,11947,26.08,3.4721,19.29
2023-06-01,11948,32.11,-1.8492,14.99
2023-06-01,11949,48.92,1.2282,28.35
2023-06-01,11950,7.45,-8.2545,17.25
2023-06-01,11951,37.03,-7.0178,8.05
2023-06-01,11952,34.36,4.2156,24.1
2023-06-01,11953,26.16,1.3079,8.32
2023-06-01,11954,27.61,-4.2042,25.78
2023-06-01,11955,11.26,0.5681,24.76
2023-06-01,11956,32.11,-6.0233,15.0
2023-06-01,11957,4.4,2.0766,29.44
2023-06-01,11958,42.01,-2.9274,25.98
2023-06-01,11959,44.31,5.9909,5.47
2023-06-01,11960,2.53,1.1855,14.92
2023-06-01,11961,1.13,2.277,15.44
2023-06-01,11962,16.32,7.0282,21.73
2023-06-01,11963,5.24,8.8097,28.42
2023-06-01,11964,48.06,-2.6312,22.42
2023-06-01,11965,30.87,6.2824,23.36
2023-06-01,11966,43.33,1.5939,15.91
2023-06-01,11967,22.46,-2.7487,7.22
2023-06-01,11968,13.84,6.3765,21.56
2023-06-01,11969,23.02,1.4206,0.46
2023-06-01,11970,9.87,-3.5332,17.74
2023-06-01,11971,45.6,-2.4272,29.37
2023-06-01,11972,5.39,-5.5187,21.74
2023-06-01,11973,28.04,-4.8622,19.09
2023-06-01,11974,15.3,3.1121,14.01
2023-06-01,11975,32.97,0.3916,28.17
2023-06-01,11976,13.67,-2.5234,17.12
2023-06-01,11977,2.33,6.64,13.54
2023-06-01,11978,7.07,-1.9329,21.65
2023-06-01,11979,25.86,-8.5163,10.94
2023-06-01,11980,39.78,-1.9161,8.2
2023-06-01,11981,25.92,7.5083,10.25
2023-06-01,11982,6.69,-1.7532,21.49
2023-06-01,11983,19.86,-4.3142,26.04
2023-06-01,11984,30.63,5.2877,27.48
2023-06-01,11985,38.28,-7.2706,27.79
2023-06-01,11986,30.6,0.0655,20.64
2023-06-01,11987,16.91,3.5781,9.19
2023-06-01,11988,5.25,3.5089,22.33
2023-06-01,11989,35.04,3.4379,3.59
2023-06-01,11990,10.58,-1.2782,20.84
2023-06-01,11991,34.99,7.9844,1.81
2023-06-01,11992,32.82,3.7164,15.33
2023-06-01,11993,27.32,-2.5198,0.16
2023-06-01,11994,22.34,-5.4463,17.1
2023-06-01,11995,31.39,7.2668,11.41
2023-06-01,11996,19.78,8.9426,18.67
2023-06-01,11997,36.68,-6.6181,15.02
2023-06-01,11998,41.35,6.6985,8.73
2023-06-01,11999,0.22,0.7893,15.82
2023-06-01,12000,47.1,-0.8171,9.47
2023-06-01,12001,10.02,-13.0485,5.7
2023-06-01,12002,3.41,-0.6081,2.98
2023-06-01,12003,3.98,3.9109,23.78
2023-06-01,12004,25.55,0.5964,0.47
2023-06-01,12005,14.89,5.3215,8.09
2023-06-01,12006,41.82,-10.6901,6.49
2023-06-01,12007,39.57,-0.9789,2.19
2023-06-01,12008,19.66,-0.527,8.71
2023-06-01,12009,7.46,5.8802,14.78
2023-06-01,12010,36.33,4.9387,11.24
2023-06-01,12011,11.1,1.8208,29.24
2023-06-01,12012,49.94,1.9547,18.24
2023-06-01,12013,23.45,0.6223,23.47
2023-06-01,12014,24.58,-9.0689,20.06
2023-06-01,12015,49.03,3.9822,10.67
2023-06-01,12016,2.39,-9.5783,6.27
2023-06-01,12017,34.96,6.4912,21.43
2023-06-01,12018,14.93,0.5003,28.62
2023-06-01,12019,37.24,-5.5098,3.41
2023-06-01,12020,10.52,-1.1058,27.99
2023-06-01,12021,49.18,-4.1903,10.01
2023-06-01,12022,7.92,1.7697,12.44
2023-06-01,12023,23.33,-2.9244,14.27
2023-06-01,12024,6.12,3.7522,17.71
2023-06-01,12025,36.65,-0.7974,19.19
2023-06-01,12026,28.51,4.0771,4.02
2023-06-01,12027,4.5,-0.4225,22.73
2023-06-01,12028,33.23,1.1069,2.93
2023-06-01,12029,29.75,-5.3604,23.06
2023-06-01,12030,34.84,4.4647,9.39
2023-06-01,12031,10.69,-5.147,9.25
2023-06-01,12032,9.77,5.2917,13.0
2023-06-01,12033,41.46,4.1607,18.45
2023-06-01,12034,13.14,2.8442,17.33
2023-06-01,12035,17.17,-4.759,26.97
2023-06-01,12036,3.31,-1.0045,3.52
2023-06-01,12037,20.45,-2.0882,21.82
2023-06-01,12038,13.75,4.7735,21.89
2023-06-01,12039,29.32,-5.3073,0.76
2023-06-01,12040,7.38,6.5356,17.51
2023-06-01,12041,37.45,1.5324,26.41
2023-06-01,12042,20.42,-6.0508,0.11
2023-06-01,12043,20.93,-1.2583,11.8
2023-06-01,12044,26.7,6.627,6.76
2023-06-01,12045,3.14,-4.0071,23.28
2023-06-01,12046,25.28,3.2632,11.15
2023-06-01,12047,10.15,6.2119,6.74
2023-06-01,12048,47.92,-11.3376,7.63
2023-06-01,12049,29.69,0.9983,6.48
2023-06-01,12050,10.66,1.8474,23.32
2023-06-01,12051,32.09,0.0844,22.25
2023-06-01,12052,15.87,-3.875,2.58
2023-06-01,12053,25.11,0.9943,29.43
2023-06-01,12054,45.42,12.169,9.25
2023-06-01,12055,0.8,-0.8374,18.6
2023-06-01,12056,21.92,5.3951,20.05
2023-06-01,12057,31.07,-6.2285,25.29
2023-06-01,12058,37.72,-0.3312,29.3
2023-06-01,12059,38.23,-3.8119,7.63
2023-06-01,12060,31.23,-3.6668,10.78
2023-06-01,12061,44.69,-4.4081,8.73
2023-06-01,12062,16.28,-1.7913,16.86
2023-06-01,12063,27.56,-1.0449,0.77
2023-06-01,12064,24.56,0.673,27.14
2023-06-01,12065,23.3,0.1419,24.92
2023-06-01,12066,35.25,2.1629,15.93
2023-06-01,12067,8.02,-1.872,4.43
2023-06-01,12068,24.99,4.4912,8.8
2023-06-01,12069,28.33,3.6069,16.57
2023-06-01,12070,36.06,1.203,10.94
2023-06-01,12071,28.78,-3.4501,3.48
2023-06-01,12072,40.42,0.9425,9.48
2023-06-01,12073,19.61,-2.9429,6.68
2023-06-01,12074,16.79,-0.8683,18.55
2023-06-01,12075,49.44,-0.4341,6.23
2023-06-01,12076,14.74,4.0183,4.84
2023-06-01,12077,18.86,-4.7434,17.71
